customer_id,total_orders,total_units,total_revenue,total_profit,first_order_date,last_order_date,aov,profit_margin,customer_type,recency,R_score,F_score,M_score,RFM_score,segment,activity_status
10203,1,4.0,13080.460000000001,5661.47,2024-09-02,2024-09-02,13080.46,43.28,One-time,486,1,1,1,111,Lost Customers,Inactive
10204,7,20.0,68704.99,35160.46,2024-01-12,2025-12-28,9815.0,51.18,Repeat,4,5,5,4,554,Champions,Active
10205,2,5.0,12823.36,4443.1900000000005,2024-04-21,2025-04-07,6411.68,34.65,Repeat,269,2,1,1,211,Lost Customers,Inactive
10206,9,30.0,308028.09,131599.7,2024-03-21,2025-09-26,34225.34,42.72,Repeat,97,4,5,5,455,Champions,At Risk
10207,3,10.0,52389.19,24806.01,2024-10-03,2025-11-08,17463.06,47.35,Repeat,54,4,2,3,423,New Customers,Active
10208,4,14.0,97442.67000000001,43758.99,2024-01-06,2025-08-29,24360.67,44.91,Repeat,125,3,3,5,335,Potential Loyalists,At Risk
10209,5,12.0,21841.62,11673.04,2024-01-20,2025-04-23,4368.32,53.44,Repeat,253,2,4,2,242,At Risk,Inactive
10210,3,10.0,86028.78,40152.95,2024-01-07,2025-12-20,28676.26,46.67,Repeat,12,5,2,4,524,New Customers,Active
10211,6,15.0,91823.96999999999,40407.21,2025-02-25,2025-11-02,15303.99,44.01,Repeat,60,4,5,4,454,Champions,Active
10212,1,2.0,2466.89,722.21,2024-12-29,2024-12-29,2466.89,29.28,One-time,368,1,1,1,111,Lost Customers,Inactive
10213,3,4.0,19940.52,9608.21,2024-10-31,2025-08-26,6646.84,48.18,Repeat,128,3,2,2,322,Potential Loyalists,At Risk
10214,3,6.0,24652.75,13167.880000000001,2024-04-10,2025-07-25,8217.58,53.41,Repeat,160,3,2,2,322,Potential Loyalists,At Risk
10215,3,5.0,27219.4,7801.46,2025-02-14,2025-12-15,9073.13,28.66,Repeat,17,5,2,2,522,New Customers,Active
10216,4,14.0,79945.26000000001,37057.6,2024-04-16,2025-02-09,19986.32,46.35,Repeat,326,1,3,4,134,At Risk,Inactive
10217,1,2.0,8682.59,5048.77,2024-11-13,2024-11-13,8682.59,58.15,One-time,414,1,1,1,111,Lost Customers,Inactive
10218,4,9.0,129858.09,64487.310000000005,2024-06-06,2025-07-24,32464.52,49.66,Repeat,161,3,3,5,335,Potential Loyalists,At Risk
10219,1,3.0,36497.19,11733.730000000001,2024-10-13,2024-10-13,36497.19,32.15,One-time,445,1,1,3,113,Lost Customers,Inactive
10220,4,9.0,56778.11,29313.78,2024-02-26,2025-11-18,14194.53,51.63,Repeat,44,5,3,4,534,Loyal Customers,Active
10221,6,13.0,51307.63,21088.95,2024-01-29,2025-11-25,8551.27,41.1,Repeat,37,5,5,3,553,Loyal Customers,Active
10223,1,5.0,16666.260000000002,6483.93,2025-01-16,2025-01-16,16666.26,38.9,One-time,350,1,1,2,112,Lost Customers,Inactive
10224,5,13.0,121793.92000000001,47502.83,2024-08-07,2025-08-13,24358.78,39.0,Repeat,141,3,4,5,345,Potential Loyalists,At Risk
10225,7,17.0,127798.28,56498.72,2024-03-05,2025-12-17,18256.9,44.21,Repeat,15,5,5,5,555,Champions,Active
10226,3,7.0,7271.799999999999,3672.77,2024-11-20,2025-04-17,2423.93,50.51,Repeat,259,2,2,1,221,Lost Customers,Inactive
10227,3,10.0,125703.46,68667.54,2024-06-25,2025-05-29,41901.15,54.63,Repeat,217,2,2,5,225,Lost Customers,Inactive
10228,3,10.0,28932.5,13049.41,2024-06-09,2025-09-26,9644.17,45.1,Repeat,97,4,2,2,422,New Customers,At Risk
10229,4,10.0,51470.34,22998.37,2024-11-22,2025-04-22,12867.58,44.68,Repeat,254,2,3,3,233,At Risk,Inactive
10230,4,14.0,84266.98,32736.989999999998,2024-03-13,2025-09-24,21066.74,38.85,Repeat,99,4,3,4,434,Loyal Customers,At Risk
10231,2,5.0,8715.62,2534.5,2024-10-19,2025-01-25,4357.81,29.08,Repeat,341,1,1,1,111,Lost Customers,Inactive
10233,4,15.0,44512.41,18281.75,2024-11-11,2025-05-24,11128.1,41.07,Repeat,222,2,3,3,233,At Risk,Inactive
10234,1,1.0,12104.43,7229.09,2024-11-11,2024-11-11,12104.43,59.72,One-time,416,1,1,1,111,Lost Customers,Inactive
10235,2,3.0,33988.28,12855.82,2025-03-04,2025-09-13,16994.14,37.82,Repeat,110,3,1,3,313,Potential Loyalists,At Risk
10236,6,13.0,45873.63,25390.5,2024-01-14,2025-11-28,7645.6,55.35,Repeat,34,5,5,3,553,Loyal Customers,Active
10237,1,3.0,3702.4,1301.88,2025-11-13,2025-11-13,3702.4,35.16,One-time,49,4,1,1,411,New Customers,Active
10238,1,1.0,229.18,88.62,2025-12-24,2025-12-24,229.18,38.67,One-time,8,5,1,1,511,New Customers,Active
10239,7,28.0,82577.9,36013.86,2024-11-29,2025-12-16,11796.84,43.61,Repeat,16,5,5,4,554,Champions,Active
10240,8,17.0,53782.270000000004,27749.48,2024-01-08,2025-03-25,6722.78,51.6,Repeat,282,2,5,3,253,At Risk,Inactive
10241,4,5.0,9170.95,4134.72,2024-06-14,2025-04-27,2292.74,45.08,Repeat,249,2,3,1,231,At Risk,Inactive
10242,2,8.0,19819.82,7619.2,2024-07-25,2024-12-21,9909.91,38.44,Repeat,376,1,1,2,112,Lost Customers,Inactive
10243,3,10.0,66810.39,26691.3,2025-06-11,2025-11-27,22270.13,39.95,Repeat,35,5,2,4,524,New Customers,Active
10244,6,14.0,61032.98,30848.68,2024-03-20,2025-01-18,10172.16,50.54,Repeat,348,1,5,4,154,At Risk,Inactive
10245,3,14.0,20056.32,8327.98,2024-05-03,2025-03-04,6685.44,41.52,Repeat,303,2,2,2,222,Lost Customers,Inactive
10246,3,6.0,43064.82,13893.7,2024-01-28,2025-04-01,14354.94,32.26,Repeat,275,2,2,3,223,Lost Customers,Inactive
10247,5,9.0,19183.3,6948.88,2024-02-13,2025-10-29,3836.66,36.22,Repeat,64,4,4,2,442,Loyal Customers,Active
10249,5,12.0,35910.25,15846.820000000002,2024-03-26,2025-09-14,7182.05,44.13,Repeat,109,4,4,3,443,Loyal Customers,At Risk
10250,2,6.0,129851.79999999999,71966.88,2024-08-29,2025-11-25,64925.9,55.42,Repeat,37,5,1,5,515,New Customers,Active
10251,7,14.0,55693.340000000004,25741.260000000002,2024-07-26,2025-08-03,7956.19,46.22,Repeat,151,3,5,3,353,Potential Loyalists,At Risk
10252,2,2.0,8183.3099999999995,3819.61,2024-11-05,2025-12-27,4091.66,46.68,Repeat,5,5,1,1,511,New Customers,Active
10253,4,10.0,32583.87,13018.34,2024-06-28,2024-12-24,8145.97,39.95,Repeat,373,1,3,2,132,At Risk,Inactive
10254,1,2.0,8780.470000000001,4315.09,2025-05-13,2025-05-13,8780.47,49.14,One-time,233,2,1,1,211,Lost Customers,Inactive
10255,4,5.0,29293.83,9687.529999999999,2024-10-11,2025-08-21,7323.46,33.07,Repeat,133,3,3,2,332,Potential Loyalists,At Risk
10256,6,18.0,65807.73000000001,29662.739999999998,2024-03-13,2025-08-26,10967.96,45.07,Repeat,128,3,5,4,354,Potential Loyalists,At Risk
10257,3,10.0,7653.02,2968.88,2024-09-07,2025-03-11,2551.01,38.79,Repeat,296,2,2,1,221,Lost Customers,Inactive
10258,2,7.0,69789.37,30049.8,2024-06-28,2025-04-16,34894.68,43.06,Repeat,260,2,1,4,214,Lost Customers,Inactive
10260,4,7.0,7123.43,3430.63,2024-03-01,2025-10-18,1780.86,48.16,Repeat,75,4,3,1,431,Loyal Customers,Active
10261,1,1.0,2033.51,642.69,2024-10-17,2024-10-17,2033.51,31.6,One-time,441,1,1,1,111,Lost Customers,Inactive
10262,3,12.0,120901.54,45046.619999999995,2024-02-12,2025-10-16,40300.51,37.26,Repeat,77,4,2,5,425,New Customers,Active
10263,2,3.0,3519.8,1240.57,2024-03-11,2024-07-05,1759.9,35.25,Repeat,545,1,1,1,111,Lost Customers,Inactive
10264,3,13.0,67739.6,32005.260000000002,2024-05-18,2025-07-09,22579.87,47.25,Repeat,176,3,2,4,324,Potential Loyalists,At Risk
10265,2,2.0,58162.69,27806.61,2024-01-12,2024-04-26,29081.34,47.81,Repeat,615,1,1,4,114,Lost Customers,Inactive
10267,2,5.0,18681.6,8597.91,2024-01-11,2025-06-04,9340.8,46.02,Repeat,211,2,1,2,212,Lost Customers,Inactive
10268,2,5.0,81260.37,30295.1,2024-08-09,2025-08-19,40630.18,37.28,Repeat,135,3,1,4,314,Potential Loyalists,At Risk
10269,2,8.0,91801.25,45363.350000000006,2024-11-04,2025-11-14,45900.62,49.41,Repeat,48,5,1,4,514,New Customers,Active
10270,3,12.0,70160.86,28278.239999999998,2024-07-27,2025-07-01,23386.95,40.3,Repeat,184,3,2,4,324,Potential Loyalists,Inactive
10271,5,18.0,107287.39,37343.18,2024-07-14,2025-04-08,21457.48,34.81,Repeat,268,2,4,5,245,At Risk,Inactive
10272,3,7.0,53088.66,25184.350000000002,2024-06-19,2025-11-27,17696.22,47.44,Repeat,35,5,2,3,523,New Customers,Active
10273,3,10.0,79918.73,42337.46,2024-02-04,2024-12-08,26639.58,52.98,Repeat,389,1,2,4,124,Lost Customers,Inactive
10274,2,4.0,69308.65999999999,21070.47,2024-02-22,2025-10-09,34654.33,30.4,Repeat,84,4,1,4,414,New Customers,Active
10275,1,2.0,16015.34,4893.23,2024-08-19,2024-08-19,16015.34,30.55,One-time,500,1,1,2,112,Lost Customers,Inactive
10276,3,6.0,35567.32,17857.57,2024-08-02,2024-12-16,11855.77,50.21,Repeat,381,1,2,3,123,Lost Customers,Inactive
10277,3,9.0,34132.55,14034.4,2025-03-31,2025-12-28,11377.52,41.12,Repeat,4,5,2,3,523,New Customers,Active
10278,5,14.0,118870.41,50757.07,2024-03-27,2025-07-20,23774.08,42.7,Repeat,165,3,4,5,345,Potential Loyalists,At Risk
10279,4,7.0,18850.84,6787.389999999999,2024-07-15,2025-07-02,4712.71,36.01,Repeat,183,3,3,2,332,Potential Loyalists,Inactive
10280,1,2.0,6758.27,3781.75,2025-05-18,2025-05-18,6758.27,55.96,One-time,228,2,1,1,211,Lost Customers,Inactive
10281,4,8.0,49282.04,24274.94,2024-09-17,2025-08-21,12320.51,49.26,Repeat,133,3,3,3,333,Potential Loyalists,At Risk
10282,1,4.0,9072.34,3398.3,2024-12-05,2024-12-05,9072.34,37.46,One-time,392,1,1,1,111,Lost Customers,Inactive
10283,3,8.0,146043.82,66991.55,2025-01-08,2025-03-13,48681.27,45.87,Repeat,294,2,2,5,225,Lost Customers,Inactive
10284,7,30.0,200784.98,69971.23,2024-04-11,2025-10-07,28683.57,34.85,Repeat,86,4,5,5,455,Champions,Active
10285,3,10.0,30521.75,14799.01,2025-06-30,2025-12-12,10173.92,48.49,Repeat,20,5,2,2,522,New Customers,Active
10286,2,4.0,31238.469999999998,17006.53,2024-11-13,2025-10-18,15619.23,54.44,Repeat,75,4,1,2,412,New Customers,Active
10287,2,7.0,21680.41,11489.34,2025-05-22,2025-11-09,10840.2,52.99,Repeat,53,4,1,2,412,New Customers,Active
10288,3,7.0,45253.89,18362.35,2024-10-26,2025-05-31,15084.63,40.58,Repeat,215,2,2,3,223,Lost Customers,Inactive
10289,2,5.0,9545.28,3921.21,2024-10-11,2025-11-30,4772.64,41.08,Repeat,32,5,1,1,511,New Customers,Active
10290,2,4.0,17613.190000000002,6663.17,2025-01-15,2025-01-30,8806.6,37.83,Repeat,336,1,1,2,112,Lost Customers,Inactive
10291,4,12.0,79678.78,38434.049999999996,2024-07-03,2025-05-12,19919.7,48.24,Repeat,234,2,3,4,234,At Risk,Inactive
10292,1,2.0,15326.44,6370.76,2024-06-06,2024-06-06,15326.44,41.57,One-time,574,1,1,2,112,Lost Customers,Inactive
10293,3,9.0,26645.97,11215.2,2024-07-01,2025-06-04,8881.99,42.09,Repeat,211,2,2,2,222,Lost Customers,Inactive
10294,5,12.0,55821.39,25561.09,2024-04-25,2025-09-30,11164.28,45.79,Repeat,93,4,4,3,443,Loyal Customers,At Risk
10295,3,14.0,86954.94,43492.61,2024-07-05,2025-12-11,28984.98,50.02,Repeat,21,5,2,4,524,New Customers,Active
10296,4,10.0,155651.75999999998,52025.590000000004,2024-10-17,2025-12-08,38912.94,33.42,Repeat,24,5,3,5,535,Loyal Customers,Active
10297,4,8.0,132758.33,66023.05,2024-10-24,2025-09-22,33189.58,49.73,Repeat,101,4,3,5,435,Loyal Customers,At Risk
10298,2,9.0,22623.44,8905.05,2025-08-02,2025-09-08,11311.72,39.36,Repeat,115,3,1,2,312,Potential Loyalists,At Risk
10299,4,13.0,65687.11,30946.86,2024-07-16,2025-07-05,16421.78,47.11,Repeat,180,3,3,4,334,Potential Loyalists,At Risk
10300,6,13.0,57637.28,24160.29,2024-01-04,2025-09-03,9606.21,41.92,Repeat,120,3,5,4,354,Potential Loyalists,At Risk
10301,2,3.0,11633.39,4952.11,2024-03-19,2025-07-12,5816.7,42.57,Repeat,173,3,1,1,311,Potential Loyalists,At Risk
10302,3,6.0,22177.489999999998,10252.49,2024-08-01,2025-08-30,7392.5,46.23,Repeat,124,3,2,2,322,Potential Loyalists,At Risk
10303,3,7.0,27865.530000000002,8721.97,2024-03-01,2025-11-07,9288.51,31.3,Repeat,55,4,2,2,422,New Customers,Active
10304,3,10.0,92208.82999999999,50429.73,2024-07-21,2025-11-02,30736.28,54.69,Repeat,60,4,2,4,424,New Customers,Active
10305,4,5.0,9080.06,3138.7200000000003,2024-01-16,2025-12-13,2270.02,34.57,Repeat,19,5,3,1,531,Loyal Customers,Active
10306,4,9.0,20900.66,7223.22,2024-01-06,2025-11-22,5225.16,34.56,Repeat,40,5,3,2,532,Loyal Customers,Active
10307,3,9.0,217667.73,84584.19,2024-06-28,2025-11-10,72555.91,38.86,Repeat,52,4,2,5,425,New Customers,Active
10308,1,1.0,5531.45,2979.53,2025-05-22,2025-05-22,5531.45,53.87,One-time,224,2,1,1,211,Lost Customers,Inactive
10309,5,8.0,50946.36,25836.52,2024-03-25,2025-11-21,10189.27,50.71,Repeat,41,5,4,3,543,Loyal Customers,Active
10310,3,9.0,10872.15,5430.91,2024-01-26,2025-07-07,3624.05,49.95,Repeat,178,3,2,1,321,Potential Loyalists,At Risk
10311,2,2.0,3578.92,1598.25,2024-10-14,2025-08-28,1789.46,44.66,Repeat,126,3,1,1,311,Potential Loyalists,At Risk
10312,9,36.0,147496.49,65267.77,2024-03-02,2025-11-11,16388.5,44.25,Repeat,51,4,5,5,455,Champions,Active
10313,4,6.0,33509.380000000005,15473.73,2024-09-11,2025-08-15,8377.35,46.18,Repeat,139,3,3,3,333,Potential Loyalists,At Risk
10314,1,5.0,6327.29,2098.09,2025-08-16,2025-08-16,6327.29,33.16,One-time,138,3,1,1,311,Potential Loyalists,At Risk
10315,3,4.0,9447.14,3753.48,2024-09-27,2024-12-31,3149.05,39.73,Repeat,366,1,2,1,121,Lost Customers,Inactive
10316,1,8.0,19300.59,8820.619999999999,2025-07-30,2025-07-30,19300.59,45.7,One-time,155,3,1,2,312,Potential Loyalists,At Risk
10317,4,7.0,3616.2799999999997,1174.15,2024-04-17,2025-09-22,904.07,32.47,Repeat,101,4,3,1,431,Loyal Customers,At Risk
10318,3,7.0,41816.98,18543.09,2024-06-23,2025-07-05,13938.99,44.34,Repeat,180,3,2,3,323,Potential Loyalists,At Risk
10319,7,18.0,94728.31,26284.63,2024-01-01,2025-11-11,13532.62,27.75,Repeat,51,4,5,4,454,Champions,Active
10320,3,7.0,22215.239999999998,8306.73,2024-10-31,2025-09-07,7405.08,37.39,Repeat,116,3,2,2,322,Potential Loyalists,At Risk
10321,4,11.0,40182.12,17900.11,2024-01-23,2024-11-29,10045.53,44.55,Repeat,398,1,3,3,133,At Risk,Inactive
10322,1,3.0,8370.77,3097.2999999999997,2024-12-01,2024-12-01,8370.77,37.0,One-time,396,1,1,1,111,Lost Customers,Inactive
10323,4,11.0,30490.11,14402.26,2024-01-02,2025-09-11,7622.53,47.24,Repeat,112,3,3,2,332,Potential Loyalists,At Risk
10324,1,8.0,42303.04,15911.28,2024-08-22,2024-08-22,42303.04,37.61,One-time,497,1,1,3,113,Lost Customers,Inactive
10325,2,8.0,52114.01,26019.690000000002,2024-02-23,2024-06-26,26057.0,49.93,Repeat,554,1,1,3,113,Lost Customers,Inactive
10326,4,8.0,12651.880000000001,5297.48,2024-04-17,2025-10-29,3162.97,41.87,Repeat,64,4,3,1,431,Loyal Customers,Active
10327,2,9.0,58954.19,30715.79,2024-03-06,2025-12-10,29477.1,52.1,Repeat,22,5,1,4,514,New Customers,Active
10329,2,3.0,7488.07,3805.38,2024-04-12,2024-06-25,3744.04,50.82,Repeat,555,1,1,1,111,Lost Customers,Inactive
10330,8,18.0,168090.97,87064.95,2024-07-07,2025-12-10,21011.37,51.8,Repeat,22,5,5,5,555,Champions,Active
10331,2,3.0,4303.17,1554.19,2024-03-21,2025-11-26,2151.58,36.12,Repeat,36,5,1,1,511,New Customers,Active
10332,3,6.0,59108.58,23792.940000000002,2024-03-02,2025-04-06,19702.86,40.25,Repeat,270,2,2,4,224,Lost Customers,Inactive
10333,4,10.0,77862.45,32060.21,2024-03-15,2025-11-05,19465.61,41.18,Repeat,57,4,3,4,434,Loyal Customers,Active
10335,1,6.0,127813.40000000001,59857.81,2024-04-07,2024-04-07,127813.4,46.83,One-time,634,1,1,5,115,Lost Customers,Inactive
10336,7,22.0,300242.56,162941.58000000002,2024-07-04,2025-12-19,42891.79,54.27,Repeat,13,5,5,5,555,Champions,Active
10337,4,6.0,8798.880000000001,3090.38,2024-03-15,2024-12-01,2199.72,35.12,Repeat,396,1,3,1,131,At Risk,Inactive
10338,7,27.0,205364.15,93700.48,2024-01-05,2025-08-19,29337.74,45.63,Repeat,135,3,5,5,355,Potential Loyalists,At Risk
10339,6,13.0,96784.08,45769.94,2024-02-27,2025-10-17,16130.68,47.29,Repeat,76,4,5,4,454,Champions,Active
10340,1,1.0,809.37,454.12,2025-04-30,2025-04-30,809.37,56.11,One-time,246,2,1,1,211,Lost Customers,Inactive
10341,8,21.0,169464.33000000002,71536.06,2024-01-03,2025-12-15,21183.04,42.21,Repeat,17,5,5,5,555,Champions,Active
10342,3,5.0,34734.2,12609.33,2024-01-11,2024-10-27,11578.07,36.3,Repeat,431,1,2,3,123,Lost Customers,Inactive
10343,7,26.0,182346.36,82096.75,2024-01-17,2025-04-20,26049.48,45.02,Repeat,256,2,5,5,255,At Risk,Inactive
10344,3,7.0,16182.56,7630.64,2024-05-30,2025-12-07,5394.19,47.15,Repeat,25,5,2,2,522,New Customers,Active
10345,4,14.0,21710.57,9398.74,2024-02-21,2025-01-11,5427.64,43.29,Repeat,355,1,3,2,132,At Risk,Inactive
10346,5,18.0,142971.51,60558.259999999995,2024-03-18,2025-09-28,28594.3,42.36,Repeat,95,4,4,5,445,Champions,At Risk
10347,4,5.0,20525.89,11033.289999999999,2024-03-09,2025-01-29,5131.47,53.75,Repeat,337,1,3,2,132,At Risk,Inactive
10348,3,10.0,84284.79999999999,41119.63,2024-04-30,2024-09-08,28094.93,48.79,Repeat,480,1,2,4,124,Lost Customers,Inactive
10349,3,4.0,14352.14,5015.43,2024-03-19,2025-07-03,4784.05,34.95,Repeat,182,3,2,1,321,Potential Loyalists,Inactive
10350,3,9.0,50407.64,18076.0,2024-11-19,2025-10-27,16802.55,35.86,Repeat,66,4,2,3,423,New Customers,Active
10351,9,19.0,54530.67,23616.53,2024-03-10,2025-10-23,6058.96,43.31,Repeat,70,4,5,3,453,Loyal Customers,Active
10352,4,4.0,23941.67,12235.52,2024-01-17,2024-11-11,5985.42,51.11,Repeat,416,1,3,2,132,At Risk,Inactive
10353,3,6.0,107971.28,58188.33,2024-09-11,2025-12-19,35990.43,53.89,Repeat,13,5,2,5,525,New Customers,Active
10354,3,11.0,54833.39,29068.42,2024-05-09,2025-10-01,18277.8,53.01,Repeat,92,4,2,3,423,New Customers,At Risk
10355,3,12.0,84888.28,41445.04,2024-01-24,2025-11-27,28296.09,48.82,Repeat,35,5,2,4,524,New Customers,Active
10356,5,11.0,22523.75,11528.960000000001,2025-02-04,2025-07-28,4504.75,51.19,Repeat,157,3,4,2,342,Potential Loyalists,At Risk
10357,2,3.0,5689.299999999999,3192.84,2024-05-10,2025-10-23,2844.65,56.12,Repeat,70,4,1,1,411,New Customers,Active
10358,4,11.0,136934.52,64115.83,2024-03-25,2025-12-21,34233.63,46.82,Repeat,11,5,3,5,535,Loyal Customers,Active
10359,5,10.0,56359.88,28134.899999999998,2024-03-04,2025-08-27,11271.98,49.92,Repeat,127,3,4,3,343,Potential Loyalists,At Risk
10360,1,4.0,33709.18,12401.9,2024-02-04,2024-02-04,33709.18,36.79,One-time,697,1,1,3,113,Lost Customers,Inactive
10361,2,5.0,17284.329999999998,7064.730000000001,2024-03-02,2025-09-30,8642.16,40.87,Repeat,93,4,1,2,412,New Customers,At Risk
10362,2,5.0,3622.38,1453.69,2025-10-07,2025-11-30,1811.19,40.13,Repeat,32,5,1,1,511,New Customers,Active
10363,3,6.0,11620.08,4383.59,2024-12-26,2025-10-19,3873.36,37.72,Repeat,74,4,2,1,421,New Customers,Active
10364,5,16.0,47299.57,17505.72,2024-02-25,2025-12-05,9459.91,37.01,Repeat,27,5,4,3,543,Loyal Customers,Active
10365,3,3.0,7341.22,2443.8100000000004,2025-03-18,2025-09-22,2447.07,33.29,Repeat,101,4,2,1,421,New Customers,At Risk
10366,3,11.0,245598.62000000002,87580.59000000001,2024-07-26,2025-03-25,81866.21,35.66,Repeat,282,2,2,5,225,Lost Customers,Inactive
10367,1,4.0,5898.360000000001,1955.22,2024-07-16,2024-07-16,5898.36,33.15,One-time,534,1,1,1,111,Lost Customers,Inactive
10368,2,7.0,9057.57,4542.58,2024-04-29,2024-08-19,4528.78,50.15,Repeat,500,1,1,1,111,Lost Customers,Inactive
10369,4,15.0,213253.03999999998,95034.07,2024-11-14,2025-09-28,53313.26,44.56,Repeat,95,4,3,5,435,Loyal Customers,At Risk
10370,8,15.0,70200.76999999999,24457.98,2024-04-22,2025-12-08,8775.1,34.84,Repeat,24,5,5,4,554,Champions,Active
10371,6,15.0,67898.09,29332.39,2024-08-11,2025-07-23,11316.35,43.2,Repeat,162,3,5,4,354,Potential Loyalists,At Risk
10372,5,13.0,88993.72,44347.88,2024-01-26,2025-09-09,17798.74,49.83,Repeat,114,3,4,4,344,Potential Loyalists,At Risk
10373,3,11.0,106455.87,48232.26,2024-03-27,2025-10-01,35485.29,45.31,Repeat,92,4,2,5,425,New Customers,At Risk
10374,7,17.0,190682.75,77361.53,2024-02-04,2025-12-06,27240.39,40.57,Repeat,26,5,5,5,555,Champions,Active
10375,5,9.0,43548.66,17549.98,2024-12-01,2025-12-29,8709.73,40.3,Repeat,3,5,4,3,543,Loyal Customers,Active
10376,4,10.0,39065.82,18735.25,2024-07-09,2025-09-28,9766.46,47.96,Repeat,95,4,3,3,433,Loyal Customers,At Risk
10377,2,7.0,29275.329999999998,12750.89,2024-04-30,2024-11-08,14637.66,43.56,Repeat,419,1,1,2,112,Lost Customers,Inactive
10378,3,7.0,22953.36,10038.35,2024-05-27,2025-08-17,7651.12,43.73,Repeat,137,3,2,2,322,Potential Loyalists,At Risk
10379,4,10.0,104516.42,42329.25,2024-07-20,2025-07-31,26129.1,40.5,Repeat,154,3,3,5,335,Potential Loyalists,At Risk
10380,7,13.0,78543.88,33715.06,2024-04-05,2025-09-27,11220.55,42.93,Repeat,96,4,5,4,454,Champions,At Risk
10381,7,15.0,114927.37,50723.3,2024-07-15,2025-05-19,16418.2,44.14,Repeat,227,2,5,5,255,At Risk,Inactive
10382,4,19.0,138368.13,69055.16,2024-03-19,2025-04-09,34592.03,49.91,Repeat,267,2,3,5,235,At Risk,Inactive
10383,1,3.0,8489.62,3297.14,2025-11-01,2025-11-01,8489.62,38.84,One-time,61,4,1,1,411,New Customers,Active
10384,6,15.0,203469.2,92233.79,2024-03-16,2025-08-15,33911.53,45.33,Repeat,139,3,5,5,355,Potential Loyalists,At Risk
10385,2,2.0,5407.719999999999,2581.96,2024-09-12,2025-02-27,2703.86,47.75,Repeat,308,2,1,1,211,Lost Customers,Inactive
10386,3,14.0,150753.78,73982.66,2024-12-20,2025-08-13,50251.26,49.08,Repeat,141,3,2,5,325,Potential Loyalists,At Risk
10387,1,3.0,7782.18,3035.7799999999997,2025-05-23,2025-05-23,7782.18,39.01,One-time,223,2,1,1,211,Lost Customers,Inactive
10388,1,7.0,12744.01,4717.91,2024-04-21,2024-04-21,12744.01,37.02,One-time,620,1,1,1,111,Lost Customers,Inactive
10389,3,10.0,14635.8,5692.11,2024-08-16,2025-08-07,4878.6,38.89,Repeat,147,3,2,1,321,Potential Loyalists,At Risk
10390,3,7.0,49081.03,20664.559999999998,2024-03-01,2025-10-14,16360.34,42.1,Repeat,79,4,2,3,423,New Customers,Active
10391,5,23.0,79345.22,28605.38,2024-02-21,2025-02-20,15869.04,36.05,Repeat,315,2,4,4,244,At Risk,Inactive
10392,3,11.0,84578.47,44717.44,2024-04-29,2025-12-02,28192.82,52.87,Repeat,30,5,2,4,524,New Customers,Active
10393,2,5.0,34874.8,18005.96,2024-09-17,2025-08-05,17437.4,51.63,Repeat,149,3,1,3,313,Potential Loyalists,At Risk
10395,3,5.0,42025.979999999996,10048.1,2024-12-19,2025-06-29,14008.66,23.91,Repeat,186,2,2,3,223,Lost Customers,Inactive
10396,2,3.0,11624.05,5833.91,2024-08-10,2024-08-18,5812.02,50.19,Repeat,501,1,1,1,111,Lost Customers,Inactive
10397,3,9.0,22542.88,9178.1,2024-04-22,2025-10-01,7514.29,40.71,Repeat,92,4,2,2,422,New Customers,At Risk
10398,2,4.0,8032.95,4698.0599999999995,2024-01-22,2024-06-11,4016.48,58.48,Repeat,569,1,1,1,111,Lost Customers,Inactive
10399,5,12.0,111223.78,50014.74,2024-02-19,2025-08-30,22244.76,44.97,Repeat,124,3,4,5,345,Potential Loyalists,At Risk
10400,5,17.0,38763.82,15131.42,2024-03-22,2025-07-29,7752.76,39.03,Repeat,156,3,4,3,343,Potential Loyalists,At Risk
10401,3,12.0,33144.49,14905.830000000002,2024-07-01,2025-06-30,11048.16,44.97,Repeat,185,3,2,3,323,Potential Loyalists,Inactive
10402,1,3.0,11260.8,4714.05,2025-04-09,2025-04-09,11260.8,41.86,One-time,267,2,1,1,211,Lost Customers,Inactive
10403,4,17.0,109225.42,46285.96,2024-03-04,2025-09-03,27306.36,42.38,Repeat,120,3,3,5,335,Potential Loyalists,At Risk
10404,1,3.0,14167.87,7117.87,2025-04-16,2025-04-16,14167.87,50.24,One-time,260,2,1,1,211,Lost Customers,Inactive
10406,2,7.0,37437.3,16958.14,2025-05-01,2025-09-21,18718.65,45.3,Repeat,102,4,1,3,413,New Customers,At Risk
