order_item_id,order_id,product_id,quantity,unit_price,unit_cost,discount_pct,gross_amount,discount_amount,net_amount,cost_amount
900326,500166,20232,1.0,338.08,119.67,0,338.08,0.0,338.08,119.67
900327,500166,20166,4.0,7411.28,3795.83,15,29645.12,4446.77,25198.35,15183.32
900328,500167,20077,2.0,2967.86,1248.94,10,5935.72,593.57,5342.15,2497.88
900329,500168,20033,1.0,1277.1,532.22,15,1277.1,191.56,1085.54,532.22
900330,500168,20148,4.0,584.73,229.51,0,2338.92,0.0,2338.92,918.04
900331,500169,20011,1.0,5804.22,2185.11,0,5804.22,0.0,5804.22,2185.11
900332,500170,20104,1.0,810.35,376.04,15,810.35,121.55,688.8,376.04
900333,500170,20197,1.0,2872.53,1123.32,20,2872.53,574.51,2298.02,1123.32
900334,500171,20023,1.0,1420.83,679.29,15,1420.83,213.12,1207.71,679.29
900335,500171,20161,1.0,12104.43,4875.34,5,12104.43,605.22,11499.21,4875.34
900336,500172,20056,1.0,2108.57,823.77,25,2108.57,527.14,1581.43,823.77
900337,500172,20140,1.0,3463.21,2168.28,15,3463.21,519.48,2943.73,2168.28
900338,500173,20040,1.0,1405.02,606.34,10,1405.02,140.5,1264.52,606.34
900339,500174,20059,2.0,1423.46,776.46,25,2846.92,711.73,2135.19,1552.92
900340,500174,20103,1.0,994.09,508.3,5,994.09,49.7,944.39,508.3
900341,500174,20079,4.0,1977.23,932.71,10,7908.92,790.89,7118.03,3730.84
900342,500175,20119,1.0,6447.76,4051.44,0,6447.76,0.0,6447.76,4051.44
900343,500175,20026,2.0,5768.56,2502.63,5,11537.12,576.86,10960.26,5005.26
900344,500176,20068,1.0,608.21,337.91,5,608.21,30.41,577.8,337.91
900345,500176,20246,1.0,1642.3,588.68,0,1642.3,0.0,1642.3,588.68
900346,500176,20223,4.0,3208.58,1610.64,15,12834.32,1925.15,10909.17,6442.56
900347,500176,20161,1.0,12104.43,4875.34,10,12104.43,1210.44,10893.99,4875.34
900348,500177,20022,3.0,4318.99,2170.88,15,12956.97,1943.55,11013.42,6512.64
900349,500178,20025,1.0,789.05,334.17,0,789.05,0.0,789.05,334.17
900350,500178,20108,1.0,661.43,266.18,10,661.43,66.14,595.29,266.18
900351,500178,20201,1.0,1393.23,596.08,0,1393.23,0.0,1393.23,596.08
900352,500178,20015,4.0,2014.41,787.18,0,8057.64,0.0,8057.64,3148.72
900353,500179,20022,1.0,4318.99,2170.88,10,4318.99,431.9,3887.09,2170.88
900354,500180,20170,1.0,14218.65,7156.07,10,14218.65,1421.86,12796.79,7156.07
900355,500180,20059,1.0,1423.46,776.46,20,1423.46,284.69,1138.77,776.46
900356,500180,20088,2.0,1969.68,1132.48,15,3939.36,590.9,3348.46,2264.96
900357,500180,20024,1.0,5806.29,3085.88,0,5806.29,0.0,5806.29,3085.88
900358,500180,20212,2.0,1054.5,525.69,10,2109.0,210.9,1898.1,1051.38
900359,500181,20147,1.0,466.14,257.27,10,466.14,46.61,419.53,257.27
900360,500181,20185,1.0,2259.46,1390.82,20,2259.46,451.89,1807.57,1390.82
900361,500181,20005,2.0,1971.82,775.58,0,3943.64,0.0,3943.64,1551.16
900362,500182,20090,1.0,328.51,167.06,15,328.51,49.28,279.23,167.06
900363,500182,20243,1.0,688.75,402.59,5,688.75,34.44,654.31,402.59
900364,500183,20239,1.0,29037.02,11401.1,5,29037.02,1451.85,27585.17,11401.1
900365,500184,20115,1.0,3585.93,1528.09,0,3585.93,0.0,3585.93,1528.09
900366,500184,20145,2.0,331.46,143.53,10,662.92,66.29,596.63,287.06
900367,500184,20207,2.0,7864.92,5011.8,10,15729.84,1572.98,14156.86,10023.6
900368,500185,20088,1.0,1969.68,1132.48,15,1969.68,295.45,1674.23,1132.48
900369,500185,20162,2.0,10460.54,5750.64,25,20921.08,5230.27,15690.81,11501.28
900370,500186,20098,1.0,3753.6,2182.25,0,3753.6,0.0,3753.6,2182.25
900371,500186,20149,3.0,1689.82,893.0,5,5069.46,253.47,4815.99,2679.0
900372,500187,20174,1.0,9489.2,5657.72,10,9489.2,948.92,8540.28,5657.72
900373,500187,20010,1.0,1461.44,861.46,15,1461.44,219.22,1242.22,861.46
900374,500188,20112,2.0,1872.46,1089.62,15,3744.92,561.74,3183.18,2179.24
900375,500189,20143,1.0,10016.19,6270.24,0,10016.19,0.0,10016.19,6270.24
900376,500190,20163,1.0,70646.87,29586.76,10,70646.87,7064.69,63582.18,29586.76
900377,500190,20117,4.0,1124.34,526.44,0,4497.36,0.0,4497.36,2105.76
900378,500190,20067,1.0,355.37,156.32,20,355.37,71.07,284.3,156.32
900379,500190,20024,1.0,5806.29,3085.88,25,5806.29,1451.57,4354.72,3085.88
900380,500190,20054,1.0,1142.93,410.77,25,1142.93,285.73,857.2,410.77
900381,500191,20203,2.0,255.91,103.53,0,511.82,0.0,511.82,207.06
900382,500192,20150,1.0,7123.14,3165.89,10,7123.14,712.31,6410.83,3165.89
900383,500192,20219,1.0,2374.82,1493.38,15,2374.82,356.22,2018.6,1493.38
900384,500193,20082,1.0,2742.49,1289.44,10,2742.49,274.25,2468.24,1289.44
900385,500193,20034,1.0,6694.49,3791.5,25,6694.49,1673.62,5020.87,3791.5
900386,500194,20211,1.0,507.3,185.45,10,507.3,50.73,456.57,185.45
900387,500194,20168,1.0,902.26,559.09,5,902.26,45.11,857.15,559.09
900388,500194,20214,1.0,13633.91,6410.28,0,13633.91,0.0,13633.91,6410.28
900389,500195,20012,1.0,3166.39,1300.02,0,3166.39,0.0,3166.39,1300.02
900390,500196,20083,1.0,1586.83,802.65,15,1586.83,238.02,1348.81,802.65
900391,500196,20088,2.0,1969.68,1132.48,5,3939.36,196.97,3742.39,2264.96
900392,500196,20022,1.0,4318.99,2170.88,0,4318.99,0.0,4318.99,2170.88
900393,500197,20219,1.0,2374.82,1493.38,0,2374.82,0.0,2374.82,1493.38
900394,500198,20096,2.0,1259.28,785.79,0,2518.56,0.0,2518.56,1571.58
900395,500198,20236,1.0,798.64,492.51,15,798.64,119.8,678.84,492.51
900396,500198,20038,1.0,780.89,358.2,10,780.89,78.09,702.8,358.2
900397,500199,20023,1.0,1420.83,679.29,0,1420.83,0.0,1420.83,679.29
900398,500199,20229,1.0,451.9,167.11,5,451.9,22.6,429.3,167.11
900399,500199,20061,1.0,1419.98,624.9,0,1419.98,0.0,1419.98,624.9
900400,500199,20191,2.0,16000.09,6354.85,0,32000.18,0.0,32000.18,12709.7
900401,500200,20188,1.0,1301.72,615.08,10,1301.72,130.17,1171.55,615.08
900402,500200,20058,1.0,825.82,425.37,10,825.82,82.58,743.24,425.37
900403,500200,20128,4.0,472.44,268.02,10,1889.76,188.98,1700.78,1072.08
900404,500200,20141,1.0,3867.99,2487.02,10,3867.99,386.8,3481.19,2487.02
900405,500201,20066,1.0,37192.6,14356.0,15,37192.6,5578.89,31613.71,14356.0
900406,500202,20076,1.0,5763.89,3459.13,10,5763.89,576.39,5187.5,3459.13
900407,500202,20133,1.0,1863.13,1176.7,10,1863.13,186.31,1676.82,1176.7
900408,500203,20207,1.0,7864.92,5011.8,10,7864.92,786.49,7078.43,5011.8
900409,500203,20223,3.0,3208.58,1610.64,15,9625.74,1443.86,8181.88,4831.92
900410,500203,20249,1.0,20488.43,10610.18,10,20488.43,2048.84,18439.59,10610.18
900411,500204,20093,4.0,4388.2,2379.34,20,17552.8,3510.56,14042.24,9517.36
900412,500204,20160,1.0,3652.46,2207.0,10,3652.46,365.25,3287.21,2207.0
900413,500204,20047,3.0,2184.05,873.58,10,6552.15,655.22,5896.93,2620.74
900414,500205,20044,1.0,546.78,344.42,20,546.78,109.36,437.42,344.42
900415,500205,20012,1.0,3166.39,1300.02,0,3166.39,0.0,3166.39,1300.02
900416,500205,20045,2.0,360.74,200.18,25,721.48,180.37,541.11,400.36
900417,500206,20126,1.0,1889.47,1096.46,10,1889.47,188.95,1700.52,1096.46
900418,500206,20142,2.0,7561.58,2883.07,10,15123.16,1512.32,13610.84,5766.14
900419,500207,20066,2.0,37192.6,14356.0,15,74385.2,11157.78,63227.42,28712.0
900420,500207,20168,1.0,902.26,559.09,0,902.26,0.0,902.26,559.09
900421,500207,20162,1.0,10460.54,5750.64,10,10460.54,1046.05,9414.49,5750.64
900422,500208,20239,1.0,29037.02,11401.1,20,29037.02,5807.4,23229.62,11401.1
900423,500209,20066,2.0,37192.6,14356.0,10,74385.2,7438.52,66946.68,28712.0
900424,500210,20075,1.0,3455.22,1702.44,10,3455.22,345.52,3109.7,1702.44
900425,500210,20150,1.0,7123.14,3165.89,5,7123.14,356.16,6766.98,3165.89
900426,500211,20058,4.0,825.82,425.37,0,3303.28,0.0,3303.28,1701.48
900427,500211,20079,1.0,1977.23,932.71,10,1977.23,197.72,1779.51,932.71
900428,500211,20160,1.0,3652.46,2207.0,20,3652.46,730.49,2921.97,2207.0
900429,500212,20222,1.0,37415.28,22609.43,0,37415.28,0.0,37415.28,22609.43
900430,500213,20152,1.0,1133.67,691.09,5,1133.67,56.68,1076.99,691.09
900431,500213,20216,2.0,28204.64,12271.06,15,56409.28,8461.39,47947.89,24542.12
900432,500213,20140,3.0,3463.21,2168.28,5,10389.63,519.48,9870.15,6504.84
900433,500214,20137,1.0,3884.29,2001.16,0,3884.29,0.0,3884.29,2001.16
900434,500215,20176,1.0,4966.93,2828.62,20,4966.93,993.39,3973.54,2828.62
900435,500215,20128,1.0,472.44,268.02,0,472.44,0.0,472.44,268.02
900436,500216,20136,1.0,8336.97,3996.04,0,8336.97,0.0,8336.97,3996.04
900437,500216,20039,1.0,570.9,319.77,25,570.9,142.72,428.18,319.77
900438,500217,20009,1.0,1160.15,521.78,0,1160.15,0.0,1160.15,521.78
900439,500217,20196,3.0,1639.7,687.88,15,4919.1,737.86,4181.24,2063.64
900440,500217,20069,2.0,12203.61,5611.88,20,24407.22,4881.44,19525.78,11223.76
900441,500218,20244,1.0,25178.1,13648.72,0,25178.1,0.0,25178.1,13648.72
900442,500218,20222,2.0,37415.28,22609.43,10,74830.56,7483.06,67347.5,45218.86
900443,500219,20024,1.0,5806.29,3085.88,10,5806.29,580.63,5225.66,3085.88
900444,500220,20170,1.0,14218.65,7156.07,15,14218.65,2132.8,12085.85,7156.07
900445,500220,20208,1.0,1173.49,689.03,10,1173.49,117.35,1056.14,689.03
900446,500220,20177,2.0,577.46,291.4,10,1154.92,115.49,1039.43,582.8
900447,500221,20183,1.0,2415.51,1541.5,10,2415.51,241.55,2173.96,1541.5
900448,500221,20123,1.0,846.18,317.31,0,846.18,0.0,846.18,317.31
900449,500221,20165,1.0,3173.03,1708.63,0,3173.03,0.0,3173.03,1708.63
900450,500221,20109,2.0,9975.97,3938.22,20,19951.94,3990.39,15961.55,7876.44
900451,500222,20155,2.0,9423.58,4590.27,10,18847.16,1884.72,16962.44,9180.54
900452,500222,20202,1.0,11129.06,5688.47,5,11129.06,556.45,10572.61,5688.47
900453,500223,20019,1.0,1058.34,495.5,10,1058.34,105.83,952.51,495.5
900454,500223,20234,1.0,616.51,221.5,20,616.51,123.3,493.21,221.5
900455,500223,20237,2.0,1862.11,743.36,5,3724.22,186.21,3538.01,1486.72
900456,500224,20035,1.0,1731.82,1113.51,0,1731.82,0.0,1731.82,1113.51
900457,500225,20062,1.0,305.94,136.42,15,305.94,45.89,260.05,136.42
900458,500225,20034,1.0,6694.49,3791.5,15,6694.49,1004.17,5690.32,3791.5
900459,500226,20191,1.0,16000.09,6354.85,5,16000.09,800.0,15200.09,6354.85
900460,500227,20013,1.0,2355.66,1097.0,10,2355.66,235.57,2120.09,1097.0
900461,500227,20060,1.0,794.08,468.82,10,794.08,79.41,714.67,468.82
900462,500228,20051,1.0,695.77,441.02,5,695.77,34.79,660.98,441.02
900463,500229,20165,1.0,3173.03,1708.63,10,3173.03,317.3,2855.73,1708.63
900464,500230,20204,1.0,1164.22,744.86,15,1164.22,174.63,989.59,744.86
900465,500230,20049,1.0,3955.65,2260.19,10,3955.65,395.56,3560.09,2260.19
900466,500231,20140,1.0,3463.21,2168.28,15,3463.21,519.48,2943.73,2168.28
900467,500231,20209,2.0,7771.74,4696.59,10,15543.48,1554.35,13989.13,9393.18
900468,500232,20106,2.0,5100.65,2361.04,0,10201.3,0.0,10201.3,4722.08
900469,500232,20032,1.0,421.54,251.42,10,421.54,42.15,379.39,251.42
900470,500233,20125,2.0,1356.16,737.87,5,2712.32,135.62,2576.7,1475.74
900471,500233,20181,2.0,1516.64,752.06,15,3033.28,454.99,2578.29,1504.12
900472,500233,20219,1.0,2374.82,1493.38,0,2374.82,0.0,2374.82,1493.38
900473,500234,20063,2.0,48801.99,20977.47,25,97603.98,24401.0,73202.98,41954.94
900474,500234,20205,2.0,992.31,642.07,10,1984.62,198.46,1786.16,1284.14
900475,500234,20085,1.0,535.19,260.68,0,535.19,0.0,535.19,260.68
900476,500234,20193,2.0,732.73,354.9,15,1465.46,219.82,1245.64,709.8
900477,500234,20158,1.0,1755.56,899.9,0,1755.56,0.0,1755.56,899.9
900478,500235,20050,1.0,3146.79,1481.52,25,3146.79,786.7,2360.09,1481.52
900479,500235,20183,1.0,2415.51,1541.5,20,2415.51,483.1,1932.41,1541.5
900480,500235,20168,1.0,902.26,559.09,5,902.26,45.11,857.15,559.09
900481,500236,20215,1.0,4619.21,2986.9,10,4619.21,461.92,4157.29,2986.9
900482,500237,20081,2.0,1102.66,531.45,15,2205.32,330.8,1874.52,1062.9
900483,500237,20029,1.0,4040.78,2378.0,10,4040.78,404.08,3636.7,2378.0
900484,500237,20118,1.0,12313.04,5601.05,0,12313.04,0.0,12313.04,5601.05
900485,500237,20226,1.0,2006.11,1202.04,5,2006.11,100.31,1905.8,1202.04
900486,500238,20036,1.0,8410.09,4511.4,15,8410.09,1261.51,7148.58,4511.4
900487,500238,20069,2.0,12203.61,5611.88,20,24407.22,4881.44,19525.78,11223.76
900488,500239,20123,1.0,846.18,317.31,0,846.18,0.0,846.18,317.31
900489,500239,20210,1.0,39951.74,24370.91,0,39951.74,0.0,39951.74,24370.91
900490,500239,20235,1.0,5067.15,2084.95,10,5067.15,506.72,4560.43,2084.95
900491,500240,20249,3.0,20488.43,10610.18,10,61465.29,6146.53,55318.76,31830.54
900492,500241,20168,3.0,902.26,559.09,25,2706.78,676.7,2030.08,1677.27
900493,500242,20005,1.0,1971.82,775.58,10,1971.82,197.18,1774.64,775.58
900494,500242,20008,1.0,7931.3,3163.37,0,7931.3,0.0,7931.3,3163.37
900495,500243,20247,1.0,286.47,140.56,5,286.47,14.32,272.15,140.56
900496,500244,20213,1.0,24406.41,13831.92,0,24406.41,0.0,24406.41,13831.92
900497,500244,20152,1.0,1133.67,691.09,10,1133.67,113.37,1020.3,691.09
900498,500244,20167,1.0,57110.65,29675.06,10,57110.65,5711.06,51399.59,29675.06
900499,500245,20079,1.0,1977.23,932.71,0,1977.23,0.0,1977.23,932.71
900500,500245,20108,1.0,661.43,266.18,20,661.43,132.29,529.14,266.18
900501,500246,20204,2.0,1164.22,744.86,0,2328.44,0.0,2328.44,1489.72
900502,500246,20110,1.0,27669.14,13251.38,10,27669.14,2766.91,24902.23,13251.38
900503,500247,20039,1.0,570.9,319.77,10,570.9,57.09,513.81,319.77
900504,500248,20192,1.0,1251.49,516.17,15,1251.49,187.72,1063.77,516.17
900505,500249,20093,1.0,4388.2,2379.34,10,4388.2,438.82,3949.38,2379.34
900506,500250,20067,1.0,355.37,156.32,10,355.37,35.54,319.83,156.32
900507,500251,20087,1.0,843.69,494.1,20,843.69,168.74,674.95,494.1
900508,500252,20098,1.0,3753.6,2182.25,10,3753.6,375.36,3378.24,2182.25
900509,500252,20181,1.0,1516.64,752.06,0,1516.64,0.0,1516.64,752.06
900510,500253,20196,1.0,1639.7,687.88,25,1639.7,409.92,1229.78,687.88
900511,500254,20192,1.0,1251.49,516.17,10,1251.49,125.15,1126.34,516.17
900512,500254,20221,2.0,346.01,167.47,0,692.02,0.0,692.02,334.94
900513,500255,20069,1.0,12203.61,5611.88,10,12203.61,1220.36,10983.25,5611.88
900514,500255,20211,1.0,507.3,185.45,15,507.3,76.1,431.2,185.45
900515,500256,20171,1.0,549.39,355.49,20,549.39,109.88,439.51,355.49
900516,500257,20149,1.0,1689.82,893.0,0,1689.82,0.0,1689.82,893.0
900517,500257,20031,1.0,4512.81,1851.07,15,4512.81,676.92,3835.89,1851.07
900518,500257,20213,1.0,24406.41,13831.92,0,24406.41,0.0,24406.41,13831.92
900519,500257,20235,1.0,5067.15,2084.95,15,5067.15,760.07,4307.08,2084.95
900520,500257,20178,1.0,9139.42,3920.03,20,9139.42,1827.88,7311.54,3920.03
900521,500258,20069,1.0,12203.61,5611.88,5,12203.61,610.18,11593.43,5611.88
900522,500258,20207,1.0,7864.92,5011.8,15,7864.92,1179.74,6685.18,5011.8
900523,500259,20245,2.0,2814.05,1526.29,5,5628.1,281.4,5346.7,3052.58
900524,500259,20069,1.0,12203.61,5611.88,5,12203.61,610.18,11593.43,5611.88
900525,500259,20130,1.0,513.1,315.11,0,513.1,0.0,513.1,315.11
900526,500260,20017,1.0,1109.27,542.21,0,1109.27,0.0,1109.27,542.21
900527,500261,20212,1.0,1054.5,525.69,10,1054.5,105.45,949.05,525.69
900528,500262,20243,1.0,688.75,402.59,15,688.75,103.31,585.44,402.59
900529,500263,20122,1.0,14754.48,8539.23,10,14754.48,1475.45,13279.03,8539.23
900530,500264,20183,1.0,2415.51,1541.5,15,2415.51,362.33,2053.18,1541.5
900531,500265,20235,1.0,5067.15,2084.95,10,5067.15,506.72,4560.43,2084.95
900532,500266,20216,2.0,28204.64,12271.06,15,56409.28,8461.39,47947.89,24542.12
900533,500267,20021,2.0,8993.0,4728.96,10,17986.0,1798.6,16187.4,9457.92
900534,500268,20161,1.0,12104.43,4875.34,25,12104.43,3026.11,9078.32,4875.34
900535,500268,20072,1.0,2282.11,915.86,15,2282.11,342.32,1939.79,915.86
900536,500268,20091,1.0,2708.48,1134.09,0,2708.48,0.0,2708.48,1134.09
900537,500269,20163,3.0,70646.87,29586.76,20,211940.61,42388.12,169552.49,88760.28
900538,500270,20121,1.0,797.87,498.73,0,797.87,0.0,797.87,498.73
900539,500270,20002,1.0,10282.55,6040.96,5,10282.55,514.13,9768.42,6040.96
900540,500271,20176,1.0,4966.93,2828.62,5,4966.93,248.35,4718.58,2828.62
900541,500271,20231,1.0,1001.94,443.63,5,1001.94,50.1,951.84,443.63
900542,500271,20156,2.0,1052.52,389.44,25,2105.04,526.26,1578.78,778.88
900543,500271,20184,1.0,3782.1,2411.97,15,3782.1,567.32,3214.78,2411.97
900544,500272,20007,1.0,12616.36,6321.06,0,12616.36,0.0,12616.36,6321.06
900545,500272,20021,1.0,8993.0,4728.96,0,8993.0,0.0,8993.0,4728.96
900546,500272,20165,1.0,3173.03,1708.63,20,3173.03,634.61,2538.42,1708.63
900547,500272,20236,1.0,798.64,492.51,20,798.64,159.73,638.91,492.51
900548,500273,20108,1.0,661.43,266.18,10,661.43,66.14,595.29,266.18
900549,500273,20025,1.0,789.05,334.17,5,789.05,39.45,749.6,334.17
900550,500274,20201,1.0,1393.23,596.08,10,1393.23,139.32,1253.91,596.08
900551,500275,20082,3.0,2742.49,1289.44,10,8227.47,822.75,7404.72,3868.32
900552,500275,20211,1.0,507.3,185.45,0,507.3,0.0,507.3,185.45
900553,500275,20194,1.0,12458.17,7476.18,0,12458.17,0.0,12458.17,7476.18
900554,500275,20168,2.0,902.26,559.09,0,1804.52,0.0,1804.52,1118.18
900555,500276,20015,1.0,2014.41,787.18,0,2014.41,0.0,2014.41,787.18
900556,500276,20100,1.0,12907.55,4910.75,5,12907.55,645.38,12262.17,4910.75
900557,500276,20007,2.0,12616.36,6321.06,5,25232.72,1261.64,23971.08,12642.12
900558,500276,20195,1.0,12350.75,6841.86,5,12350.75,617.54,11733.21,6841.86
900559,500276,20203,2.0,255.91,103.53,10,511.82,51.18,460.64,207.06
900560,500277,20237,2.0,1862.11,743.36,15,3724.22,558.63,3165.59,1486.72
900561,500277,20089,1.0,6296.83,2350.0,10,6296.83,629.68,5667.15,2350.0
900562,500277,20051,2.0,695.77,441.02,20,1391.54,278.31,1113.23,882.04
900563,500278,20194,1.0,12458.17,7476.18,15,12458.17,1868.73,10589.44,7476.18
900564,500278,20206,1.0,7333.43,3267.21,10,7333.43,733.34,6600.09,3267.21
900565,500279,20245,2.0,2814.05,1526.29,25,5628.1,1407.02,4221.08,3052.58
900566,500280,20011,1.0,5804.22,2185.11,15,5804.22,870.63,4933.59,2185.11
900567,500280,20001,1.0,2034.59,1256.83,0,2034.59,0.0,2034.59,1256.83
900568,500281,20061,2.0,1419.98,624.9,0,2839.96,0.0,2839.96,1249.8
900569,500282,20040,3.0,1405.02,606.34,0,4215.06,0.0,4215.06,1819.02
900570,500283,20224,3.0,6470.02,3499.95,10,19410.06,1941.01,17469.05,10499.85
900571,500284,20056,1.0,2108.57,823.77,0,2108.57,0.0,2108.57,823.77
900572,500285,20016,1.0,3654.84,1512.21,20,3654.84,730.97,2923.87,1512.21
900573,500285,20056,1.0,2108.57,823.77,10,2108.57,210.86,1897.71,823.77
900574,500286,20025,1.0,789.05,334.17,0,789.05,0.0,789.05,334.17
900575,500287,20060,2.0,794.08,468.82,0,1588.16,0.0,1588.16,937.64
900576,500288,20057,1.0,1299.09,681.94,10,1299.09,129.91,1169.18,681.94
900577,500288,20027,1.0,265.01,170.54,5,265.01,13.25,251.76,170.54
900578,500289,20138,1.0,3333.11,1217.57,15,3333.11,499.97,2833.14,1217.57
900579,500290,20226,1.0,2006.11,1202.04,0,2006.11,0.0,2006.11,1202.04
900580,500290,20140,2.0,3463.21,2168.28,5,6926.42,346.32,6580.1,4336.56
900581,500291,20092,1.0,2265.41,1302.01,10,2265.41,226.54,2038.87,1302.01
900582,500292,20114,1.0,6490.61,4074.73,20,6490.61,1298.12,5192.49,4074.73
900583,500293,20212,1.0,1054.5,525.69,10,1054.5,105.45,949.05,525.69
900584,500293,20236,1.0,798.64,492.51,0,798.64,0.0,798.64,492.51
900585,500293,20123,2.0,846.18,317.31,0,1692.36,0.0,1692.36,634.62
900586,500294,20018,1.0,1164.92,639.96,10,1164.92,116.49,1048.43,639.96
900587,500294,20180,1.0,4768.23,2316.26,5,4768.23,238.41,4529.82,2316.26
900588,500294,20229,1.0,451.9,167.11,10,451.9,45.19,406.71,167.11
900589,500295,20097,1.0,875.47,357.51,15,875.47,131.32,744.15,357.51
900590,500295,20006,4.0,66361.9,40574.05,15,265447.6,39817.14,225630.46,162296.2
900591,500295,20246,1.0,1642.3,588.68,20,1642.3,328.46,1313.84,588.68
900592,500296,20015,1.0,2014.41,787.18,15,2014.41,302.16,1712.25,787.18
900593,500296,20188,1.0,1301.72,615.08,25,1301.72,325.43,976.29,615.08
900594,500297,20021,1.0,8993.0,4728.96,10,8993.0,899.3,8093.7,4728.96
900595,500297,20100,1.0,12907.55,4910.75,15,12907.55,1936.13,10971.42,4910.75
900596,500297,20205,1.0,992.31,642.07,20,992.31,198.46,793.85,642.07
900597,500298,20021,1.0,8993.0,4728.96,5,8993.0,449.65,8543.35,4728.96
900598,500298,20136,1.0,8336.97,3996.04,5,8336.97,416.85,7920.12,3996.04
900599,500299,20002,1.0,10282.55,6040.96,15,10282.55,1542.38,8740.17,6040.96
900600,500300,20141,1.0,3867.99,2487.02,20,3867.99,773.6,3094.39,2487.02
900601,500300,20045,2.0,360.74,200.18,10,721.48,72.15,649.33,400.36
900602,500301,20120,1.0,1105.53,706.04,10,1105.53,110.55,994.98,706.04
900603,500301,20062,1.0,305.94,136.42,20,305.94,61.19,244.75,136.42
900604,500302,20134,2.0,4055.28,2160.08,20,8110.56,1622.11,6488.45,4320.16
900605,500302,20215,1.0,4619.21,2986.9,20,4619.21,923.84,3695.37,2986.9
900606,500302,20026,1.0,5768.56,2502.63,5,5768.56,288.43,5480.13,2502.63
900607,500303,20159,1.0,4841.96,1984.26,10,4841.96,484.2,4357.76,1984.26
900608,500303,20223,1.0,3208.58,1610.64,25,3208.58,802.14,2406.44,1610.64
900609,500304,20218,1.0,2852.11,1676.96,5,2852.11,142.61,2709.5,1676.96
900610,500305,20146,1.0,3765.71,2293.07,10,3765.71,376.57,3389.14,2293.07
900611,500305,20143,3.0,10016.19,6270.24,25,30048.57,7512.14,22536.43,18810.72
900612,500306,20107,1.0,1956.05,1249.76,5,1956.05,97.8,1858.25,1249.76
900613,500306,20234,1.0,616.51,221.5,20,616.51,123.3,493.21,221.5
900614,500307,20121,1.0,797.87,498.73,5,797.87,39.89,757.98,498.73
900615,500307,20128,1.0,472.44,268.02,0,472.44,0.0,472.44,268.02
900616,500308,20246,1.0,1642.3,588.68,10,1642.3,164.23,1478.07,588.68
900617,500309,20214,3.0,13633.91,6410.28,0,40901.73,0.0,40901.73,19230.84
900618,500310,20178,2.0,9139.42,3920.03,25,18278.84,4569.71,13709.13,7840.06
900619,500310,20216,1.0,28204.64,12271.06,0,28204.64,0.0,28204.64,12271.06
900620,500310,20187,2.0,3068.6,1390.76,15,6137.2,920.58,5216.62,2781.52
900621,500310,20095,1.0,34386.07,12126.54,20,34386.07,6877.21,27508.86,12126.54
900622,500311,20219,2.0,2374.82,1493.38,5,4749.64,237.48,4512.16,2986.76
900623,500311,20244,1.0,25178.1,13648.72,20,25178.1,5035.62,20142.48,13648.72
900624,500312,20235,3.0,5067.15,2084.95,10,15201.45,1520.14,13681.31,6254.85
900625,500312,20091,1.0,2708.48,1134.09,20,2708.48,541.7,2166.78,1134.09
900626,500312,20044,1.0,546.78,344.42,0,546.78,0.0,546.78,344.42
