order_item_id,order_id,product_id,quantity,unit_price,unit_cost,discount_pct,gross_amount,discount_amount,net_amount,cost_amount,customer_id,order_date,sales_channel,order_status,product_name,category,subcategory,revenue,profit,profit_margin,revenue_difference
900141,500073,20048,1.0,7860.04,3821.49,5,7860.04,393.0,7467.04,3821.49,12504,2024-10-28,Organic,Delivered,Lamp 20048,Home,Lamp,7467.04,3645.55,48.82,0.0
900142,500074,20060,1.0,794.08,468.82,0,794.08,0.0,794.08,468.82,11894,2024-11-24,Affiliate,Delivered,Backpack 20060,Fashion,Backpack,794.08,325.26,40.96,0.0
900143,500074,20145,3.0,331.46,143.53,10,994.38,99.44,894.94,430.59,11894,2024-11-24,Affiliate,Delivered,Storage Box 20145,Home,Storage Box,894.94,464.35,51.89,0.0
900144,500074,20110,1.0,27669.14,13251.38,0,27669.14,0.0,27669.14,13251.38,11894,2024-11-24,Affiliate,Delivered,Mouse 20110,Electronics,Mouse,27669.14,14417.76,52.11,0.0
900145,500075,20222,2.0,37415.28,22609.43,5,74830.56,3741.53,71089.03,45218.86,11640,2024-09-12,Organic,Delivered,Headphones 20222,Electronics,Headphones,71089.03,25870.17,36.39,0.0
900146,500075,20068,1.0,608.21,337.91,10,608.21,60.82,547.39,337.91,11640,2024-09-12,Organic,Delivered,Backpack 20068,Fashion,Backpack,547.39,209.48,38.27,0.0
900147,500075,20144,1.0,26532.18,14440.67,5,26532.18,1326.61,25205.57,14440.67,11640,2024-09-12,Organic,Delivered,Mouse 20144,Electronics,Mouse,25205.57,10764.9,42.71,0.0
900148,500075,20077,1.0,2967.86,1248.94,10,2967.86,296.79,2671.07,1248.94,11640,2024-09-12,Organic,Delivered,Cushion 20077,Home,Cushion,2671.07,1422.13,53.24,0.0
900149,500076,20073,1.0,672.95,403.06,5,672.95,33.65,639.3,403.06,12569,2025-08-25,Paid Search,Delivered,Sneakers 20073,Fashion,Sneakers,639.3,236.24,36.95,0.0
900150,500077,20066,1.0,37192.6,14356.0,0,37192.6,0.0,37192.6,14356.0,13996,2025-12-29,Social,Delivered,Smartphone 20066,Electronics,Smartphone,37192.6,22836.6,61.4,0.0
900151,500077,20191,2.0,16000.09,6354.85,15,32000.18,4800.03,27200.15,12709.7,13996,2025-12-29,Social,Delivered,Headphones 20191,Electronics,Headphones,27200.15,14490.45,53.27,0.0
900152,500077,20157,1.0,8888.17,4176.33,15,8888.17,1333.23,7554.94,4176.33,13996,2025-12-29,Social,Delivered,Cushion 20157,Home,Cushion,7554.94,3378.61,44.72,0.0
900153,500078,20223,2.0,3208.58,1610.64,25,6417.16,1604.29,4812.87,3221.28,14063,2024-01-20,Organic,Delivered,Smartphone 20223,Electronics,Smartphone,4812.87,1591.59,33.07,0.0
900154,500079,20211,1.0,507.3,185.45,5,507.3,25.36,481.94,185.45,13923,2025-09-18,Email,Delivered,Cushion 20211,Home,Cushion,481.94,296.49,61.52,0.0
900155,500079,20135,3.0,57639.3,26999.4,0,172917.9,0.0,172917.9,80998.2,13923,2025-09-18,Email,Delivered,Smartphone 20135,Electronics,Smartphone,172917.9,91919.7,53.16,0.0
900156,500080,20141,2.0,3867.99,2487.02,0,7735.98,0.0,7735.98,4974.04,10230,2025-09-24,Paid Search,Delivered,Running Shoes 20141,Sports,Running Shoes,7735.98,2761.94,35.7,0.0
900157,500081,20219,1.0,2374.82,1493.38,0,2374.82,0.0,2374.82,1493.38,12451,2024-09-24,Affiliate,Delivered,Face Wash 20219,Beauty,Face Wash,2374.82,881.44,37.12,0.0
900158,500082,20211,1.0,507.3,185.45,25,507.3,126.82,380.48,185.45,11969,2024-12-20,Direct,Delivered,Cushion 20211,Home,Cushion,380.48,195.03,51.26,0.0
900159,500082,20115,1.0,3585.93,1528.09,10,3585.93,358.59,3227.34,1528.09,11969,2024-12-20,Direct,Delivered,Sneakers 20115,Fashion,Sneakers,3227.34,1699.25,52.65,0.0
900160,500082,20163,4.0,70646.87,29586.76,10,282587.48,28258.75,254328.73,118347.04,11969,2024-12-20,Direct,Delivered,Keyboard 20163,Electronics,Keyboard,254328.73,135981.69,53.47,0.0
900161,500083,20106,1.0,5100.65,2361.04,10,5100.65,510.06,4590.59,2361.04,14677,2024-03-15,Paid Search,Delivered,Sneakers 20106,Fashion,Sneakers,4590.59,2229.55,48.57,-0.01
900162,500083,20147,1.0,466.14,257.27,0,466.14,0.0,466.14,257.27,14677,2024-03-15,Paid Search,Delivered,Perfume 20147,Beauty,Perfume,466.14,208.87,44.81,0.0
900163,500084,20193,1.0,732.73,354.9,20,732.73,146.55,586.18,354.9,12078,2024-09-13,Organic,Delivered,Dumbbells 20193,Sports,Dumbbells,586.18,231.28,39.46,0.0
900164,500085,20241,1.0,1014.76,464.94,10,1014.76,101.48,913.28,464.94,11235,2024-06-23,Direct,Delivered,Smartphone 20241,Electronics,Smartphone,913.28,448.34,49.09,0.0
900165,500085,20046,1.0,1009.74,517.33,0,1009.74,0.0,1009.74,517.33,11235,2024-06-23,Direct,Delivered,Perfume 20046,Beauty,Perfume,1009.74,492.41,48.77,0.0
900166,500085,20196,1.0,1639.7,687.88,25,1639.7,409.92,1229.78,687.88,11235,2024-06-23,Direct,Delivered,Running Shoes 20196,Sports,Running Shoes,1229.78,541.9,44.06,0.0
900167,500085,20014,1.0,557.2,204.62,25,557.2,139.3,417.9,204.62,11235,2024-06-23,Direct,Delivered,Moisturizer 20014,Beauty,Moisturizer,417.9,213.28,51.04,0.0
900168,500086,20048,1.0,7860.04,3821.49,20,7860.04,1572.01,6288.03,3821.49,11255,2025-10-24,Paid Search,Delivered,Lamp 20048,Home,Lamp,6288.03,2466.54,39.23,0.0
900169,500086,20228,1.0,809.37,355.25,25,809.37,202.34,607.03,355.25,11255,2025-10-24,Paid Search,Delivered,Perfume 20228,Beauty,Perfume,607.03,251.78,41.48,0.0
900170,500086,20148,1.0,584.73,229.51,20,584.73,116.95,467.78,229.51,11255,2025-10-24,Paid Search,Delivered,Face Wash 20148,Beauty,Face Wash,467.78,238.27,50.94,0.0
900171,500087,20210,1.0,39951.74,24370.91,10,39951.74,3995.17,35956.57,24370.91,10974,2024-03-19,Organic,Delivered,Smartphone 20210,Electronics,Smartphone,35956.57,11585.66,32.22,0.0
900172,500088,20031,1.0,4512.81,1851.07,0,4512.81,0.0,4512.81,1851.07,12210,2024-09-05,Direct,Delivered,Face Wash 20031,Beauty,Face Wash,4512.81,2661.74,58.98,0.0
900173,500089,20140,1.0,3463.21,2168.28,15,3463.21,519.48,2943.73,2168.28,11321,2024-12-17,Paid Search,Delivered,Perfume 20140,Beauty,Perfume,2943.73,775.45,26.34,0.0
900174,500090,20001,4.0,2034.59,1256.83,5,8138.36,406.92,7731.44,5027.32,12834,2025-12-15,Social,Delivered,Football 20001,Sports,Football,7731.44,2704.12,34.98,0.0
900175,500090,20159,1.0,4841.96,1984.26,0,4841.96,0.0,4841.96,1984.26,12834,2025-12-15,Social,Delivered,Jeans 20159,Fashion,Jeans,4841.96,2857.7,59.02,0.0
900176,500091,20106,1.0,5100.65,2361.04,10,5100.65,510.06,4590.59,2361.04,11155,2025-08-20,Paid Search,Delivered,Sneakers 20106,Fashion,Sneakers,4590.59,2229.55,48.57,-0.01
900177,500092,20027,1.0,265.01,170.54,10,265.01,26.5,238.51,170.54,12925,2025-11-15,Email,Delivered,Serum 20027,Beauty,Serum,238.51,67.97,28.5,0.0
900178,500092,20067,1.0,355.37,156.32,10,355.37,35.54,319.83,156.32,12925,2025-11-15,Email,Delivered,Storage Box 20067,Home,Storage Box,319.83,163.51,51.12,0.0
900179,500093,20026,1.0,5768.56,2502.63,0,5768.56,0.0,5768.56,2502.63,13079,2024-08-14,Email,Delivered,Chair 20026,Home,Chair,5768.56,3265.93,56.62,0.0
900180,500093,20231,1.0,1001.94,443.63,15,1001.94,150.29,851.65,443.63,13079,2024-08-14,Email,Delivered,Sneakers 20231,Fashion,Sneakers,851.65,408.02,47.91,0.0
900181,500093,20109,1.0,9975.97,3938.22,0,9975.97,0.0,9975.97,3938.22,13079,2024-08-14,Email,Delivered,Chair 20109,Home,Chair,9975.97,6037.75,60.52,0.0
900182,500093,20222,1.0,37415.28,22609.43,15,37415.28,5612.29,31802.99,22609.43,13079,2024-08-14,Email,Delivered,Headphones 20222,Electronics,Headphones,31802.99,9193.56,28.91,0.0
900183,500094,20028,1.0,2140.06,1062.98,10,2140.06,214.01,1926.05,1062.98,13350,2024-07-14,Social,Delivered,T-Shirt 20028,Fashion,T-Shirt,1926.05,863.07,44.81,0.0
900184,500094,20165,1.0,3173.03,1708.63,10,3173.03,317.3,2855.73,1708.63,13350,2024-07-14,Social,Delivered,Dumbbells 20165,Sports,Dumbbells,2855.73,1147.1,40.17,0.0
900185,500094,20164,1.0,11095.53,5298.72,0,11095.53,0.0,11095.53,5298.72,13350,2024-07-14,Social,Delivered,Badminton Racket 20164,Sports,Badminton Racket,11095.53,5796.81,52.24,0.0
900186,500094,20008,1.0,7931.3,3163.37,0,7931.3,0.0,7931.3,3163.37,13350,2024-07-14,Social,Delivered,Storage Box 20008,Home,Storage Box,7931.3,4767.93,60.12,0.0
900187,500095,20194,4.0,12458.17,7476.18,0,49832.68,0.0,49832.68,29904.72,14413,2025-02-21,Social,Delivered,Monitor 20194,Electronics,Monitor,49832.68,19927.96,39.99,0.0
900188,500095,20028,1.0,2140.06,1062.98,15,2140.06,321.01,1819.05,1062.98,14413,2025-02-21,Social,Delivered,T-Shirt 20028,Fashion,T-Shirt,1819.05,756.07,41.56,0.0
900189,500096,20224,1.0,6470.02,3499.95,15,6470.02,970.5,5499.52,3499.95,10384,2024-09-05,Organic,Delivered,Chair 20224,Home,Chair,5499.52,1999.57,36.36,0.0
900190,500096,20065,1.0,4850.41,1964.56,5,4850.41,242.52,4607.89,1964.56,10384,2024-09-05,Organic,Delivered,Keyboard 20065,Electronics,Keyboard,4607.89,2643.33,57.37,0.0
900191,500096,20163,2.0,70646.87,29586.76,10,141293.74,14129.37,127164.37,59173.52,10384,2024-09-05,Organic,Delivered,Keyboard 20163,Electronics,Keyboard,127164.37,67990.85,53.47,0.0
900192,500097,20163,1.0,70646.87,29586.76,20,70646.87,14129.37,56517.5,29586.76,10265,2024-01-12,Organic,Delivered,Keyboard 20163,Electronics,Keyboard,56517.5,26930.74,47.65,0.0
900193,500098,20233,1.0,37480.36,23462.2,10,37480.36,3748.04,33732.32,23462.2,12301,2025-08-16,Affiliate,Delivered,Mouse 20233,Electronics,Mouse,33732.32,10270.12,30.45,0.0
900194,500098,20137,1.0,3884.29,2001.16,15,3884.29,582.64,3301.65,2001.16,12301,2025-08-16,Affiliate,Delivered,Perfume 20137,Beauty,Perfume,3301.65,1300.49,39.39,0.0
900195,500099,20196,1.0,1639.7,687.88,10,1639.7,163.97,1475.73,687.88,12581,2024-03-10,Direct,Delivered,Running Shoes 20196,Sports,Running Shoes,1475.73,787.85,53.39,0.0
900196,500100,20022,3.0,4318.99,2170.88,15,12956.97,1943.55,11013.42,6512.64,13789,2024-05-22,Affiliate,Delivered,Badminton Racket 20022,Sports,Badminton Racket,11013.42,4500.78,40.87,0.0
900197,500101,20245,1.0,2814.05,1526.29,5,2814.05,140.7,2673.35,1526.29,11135,2025-11-20,Email,Delivered,Jacket 20245,Fashion,Jacket,2673.35,1147.06,42.91,0.0
900198,500101,20181,1.0,1516.64,752.06,5,1516.64,75.83,1440.81,752.06,11135,2025-11-20,Email,Delivered,Bedsheet 20181,Home,Bedsheet,1440.81,688.75,47.8,0.0
900199,500102,20177,1.0,577.46,291.4,0,577.46,0.0,577.46,291.4,12276,2025-06-19,Social,Delivered,Cookware 20177,Home,Cookware,577.46,286.06,49.54,0.0
900200,500102,20012,1.0,3166.39,1300.02,5,3166.39,158.32,3008.07,1300.02,12276,2025-06-19,Social,Delivered,Face Wash 20012,Beauty,Face Wash,3008.07,1708.05,56.78,0.0
900201,500102,20058,2.0,825.82,425.37,0,1651.64,0.0,1651.64,850.74,12276,2025-06-19,Social,Delivered,Lamp 20058,Home,Lamp,1651.64,800.9,48.49,0.0
900202,500103,20180,1.0,4768.23,2316.26,10,4768.23,476.82,4291.41,2316.26,13057,2025-04-14,Social,Delivered,Keyboard 20180,Electronics,Keyboard,4291.41,1975.15,46.03,0.0
900203,500103,20221,3.0,346.01,167.47,10,1038.03,103.8,934.23,502.41,13057,2025-04-14,Social,Delivered,Chair 20221,Home,Chair,934.23,431.82,46.22,0.0
900204,500104,20237,1.0,1862.11,743.36,10,1862.11,186.21,1675.9,743.36,13283,2024-04-04,Email,Delivered,Face Wash 20237,Beauty,Face Wash,1675.9,932.54,55.64,0.0
900205,500104,20241,1.0,1014.76,464.94,0,1014.76,0.0,1014.76,464.94,13283,2024-04-04,Email,Delivered,Smartphone 20241,Electronics,Smartphone,1014.76,549.82,54.18,0.0
900206,500105,20094,2.0,1174.21,661.48,5,2348.42,117.42,2231.0,1322.96,12716,2024-07-02,Organic,Delivered,Smartphone 20094,Electronics,Smartphone,2231.0,908.04,40.7,0.0
900207,500106,20025,1.0,789.05,334.17,20,789.05,157.81,631.24,334.17,12953,2024-05-30,Paid Search,Delivered,Bedsheet 20025,Home,Bedsheet,631.24,297.07,47.06,0.0
900208,500106,20208,1.0,1173.49,689.03,5,1173.49,58.67,1114.82,689.03,12953,2024-05-30,Paid Search,Delivered,Monitor 20208,Electronics,Monitor,1114.82,425.79,38.19,0.0
900209,500106,20131,1.0,4823.66,1816.91,10,4823.66,482.37,4341.29,1816.91,12953,2024-05-30,Paid Search,Delivered,Cookware 20131,Home,Cookware,4341.29,2524.38,58.15,0.0
900210,500106,20246,1.0,1642.3,588.68,5,1642.3,82.12,1560.18,588.68,12953,2024-05-30,Paid Search,Delivered,Running Shoes 20246,Sports,Running Shoes,1560.18,971.5,62.27,0.0
900211,500107,20014,1.0,557.2,204.62,5,557.2,27.86,529.34,204.62,10821,2025-04-13,Organic,Delivered,Moisturizer 20014,Beauty,Moisturizer,529.34,324.72,61.34,0.0
900212,500107,20025,3.0,789.05,334.17,25,2367.15,591.79,1775.36,1002.51,10821,2025-04-13,Organic,Delivered,Bedsheet 20025,Home,Bedsheet,1775.36,772.85,43.53,0.0
900213,500108,20248,3.0,1003.97,405.22,25,3011.91,752.98,2258.93,1215.66,12324,2024-12-31,Paid Search,Delivered,Shampoo 20248,Beauty,Shampoo,2258.93,1043.27,46.18,0.0
900214,500108,20024,1.0,5806.29,3085.88,0,5806.29,0.0,5806.29,3085.88,12324,2024-12-31,Paid Search,Delivered,Backpack 20024,Fashion,Backpack,5806.29,2720.41,46.85,0.0
900215,500108,20199,1.0,648.46,325.89,5,648.46,32.42,616.04,325.89,12324,2024-12-31,Paid Search,Delivered,Moisturizer 20199,Beauty,Moisturizer,616.04,290.15,47.1,0.0
900216,500109,20125,2.0,1356.16,737.87,20,2712.32,542.46,2169.86,1475.74,12708,2024-09-20,Affiliate,Delivered,Keyboard 20125,Electronics,Keyboard,2169.86,694.12,31.99,0.0
900217,500109,20034,1.0,6694.49,3791.5,10,6694.49,669.45,6025.04,3791.5,12708,2024-09-20,Affiliate,Delivered,Chair 20034,Home,Chair,6025.04,2233.54,37.07,0.0
900218,500109,20243,1.0,688.75,402.59,15,688.75,103.31,585.44,402.59,12708,2024-09-20,Affiliate,Delivered,Moisturizer 20243,Beauty,Moisturizer,585.44,182.85,31.23,0.0
900219,500110,20134,1.0,4055.28,2160.08,10,4055.28,405.53,3649.75,2160.08,10395,2025-06-29,Paid Search,Delivered,Jeans 20134,Fashion,Jeans,3649.75,1489.67,40.82,0.0
900220,500110,20166,1.0,7411.28,3795.83,15,7411.28,1111.69,6299.59,3795.83,10395,2025-06-29,Paid Search,Delivered,Bedsheet 20166,Home,Bedsheet,6299.59,2503.76,39.74,0.0
900221,500111,20026,1.0,5768.56,2502.63,5,5768.56,288.43,5480.13,2502.63,14844,2025-07-22,Affiliate,Delivered,Chair 20026,Home,Chair,5480.13,2977.5,54.33,0.0
900222,500111,20057,4.0,1299.09,681.94,10,5196.36,519.64,4676.72,2727.76,14844,2025-07-22,Affiliate,Delivered,Sneakers 20057,Fashion,Sneakers,4676.72,1948.96,41.67,0.0
900223,500112,20230,1.0,4929.39,1876.99,20,4929.39,985.88,3943.51,1876.99,13167,2025-06-24,Direct,Delivered,Sneakers 20230,Fashion,Sneakers,3943.51,2066.52,52.4,0.0
900224,500113,20080,1.0,3178.09,1633.33,15,3178.09,476.71,2701.38,1633.33,13589,2024-03-18,Direct,Delivered,Moisturizer 20080,Beauty,Moisturizer,2701.38,1068.05,39.54,0.0
900225,500114,20095,1.0,34386.07,12126.54,20,34386.07,6877.21,27508.86,12126.54,12673,2025-03-21,Affiliate,Delivered,Smartphone 20095,Electronics,Smartphone,27508.86,15382.32,55.92,0.0
900226,500114,20012,3.0,3166.39,1300.02,0,9499.17,0.0,9499.17,3900.06,12673,2025-03-21,Affiliate,Delivered,Face Wash 20012,Beauty,Face Wash,9499.17,5599.11,58.94,0.0
900227,500115,20191,2.0,16000.09,6354.85,25,32000.18,8000.04,24000.14,12709.7,14654,2024-06-02,Direct,Delivered,Headphones 20191,Electronics,Headphones,24000.14,11290.44,47.04,0.0
900228,500116,20047,2.0,2184.05,873.58,10,4368.1,436.81,3931.29,1747.16,10029,2024-07-17,Paid Search,Delivered,Serum 20047,Beauty,Serum,3931.29,2184.13,55.56,0.0
900229,500116,20148,1.0,584.73,229.51,10,584.73,58.47,526.26,229.51,10029,2024-07-17,Paid Search,Delivered,Face Wash 20148,Beauty,Face Wash,526.26,296.75,56.39,0.0
900230,500116,20196,1.0,1639.7,687.88,15,1639.7,245.96,1393.74,687.88,10029,2024-07-17,Paid Search,Delivered,Running Shoes 20196,Sports,Running Shoes,1393.74,705.86,50.65,0.0
900231,500117,20157,1.0,8888.17,4176.33,10,8888.17,888.82,7999.35,4176.33,14791,2025-12-16,Affiliate,Delivered,Cushion 20157,Home,Cushion,7999.35,3823.02,47.79,0.0
900232,500118,20247,1.0,286.47,140.56,25,286.47,71.62,214.85,140.56,11035,2024-10-30,Email,Delivered,Shampoo 20247,Beauty,Shampoo,214.85,74.29,34.58,0.0
900233,500118,20173,1.0,655.41,315.56,10,655.41,65.54,589.87,315.56,11035,2024-10-30,Email,Delivered,Football 20173,Sports,Football,589.87,274.31,46.5,0.0
900234,500118,20231,1.0,1001.94,443.63,20,1001.94,200.39,801.55,443.63,11035,2024-10-30,Email,Delivered,Sneakers 20231,Fashion,Sneakers,801.55,357.92,44.65,0.0
900235,500118,20114,1.0,6490.61,4074.73,5,6490.61,324.53,6166.08,4074.73,11035,2024-10-30,Email,Delivered,Football 20114,Sports,Football,6166.08,2091.35,33.92,0.0
900236,500119,20071,2.0,36137.71,17268.1,10,72275.42,7227.54,65047.88,34536.2,14423,2025-07-29,Direct,Delivered,Laptop 20071,Electronics,Laptop,65047.88,30511.68,46.91,0.0
900237,500119,20250,1.0,11658.68,5085.0,10,11658.68,1165.87,10492.81,5085.0,14423,2025-07-29,Direct,Delivered,Running Shoes 20250,Sports,Running Shoes,10492.81,5407.81,51.54,0.0
900238,500119,20232,2.0,338.08,119.67,15,676.16,101.42,574.74,239.34,14423,2025-07-29,Direct,Delivered,Perfume 20232,Beauty,Perfume,574.74,335.4,58.36,0.0
900239,500120,20065,1.0,4850.41,1964.56,0,4850.41,0.0,4850.41,1964.56,10307,2024-06-28,Social,Delivered,Keyboard 20065,Electronics,Keyboard,4850.41,2885.85,59.5,0.0
900240,500121,20053,1.0,1726.42,1063.45,10,1726.42,172.64,1553.78,1063.45,11565,2025-12-11,Paid Search,Delivered,Badminton Racket 20053,Sports,Badminton Racket,1553.78,490.33,31.56,0.0
900241,500122,20216,1.0,28204.64,12271.06,5,28204.64,1410.23,26794.41,12271.06,12852,2024-07-21,Direct,Delivered,Keyboard 20216,Electronics,Keyboard,26794.41,14523.35,54.2,0.0
900242,500123,20056,1.0,2108.57,823.77,0,2108.57,0.0,2108.57,823.77,13289,2024-05-13,Affiliate,Delivered,Running Shoes 20056,Sports,Running Shoes,2108.57,1284.8,60.93,0.0
900243,500124,20057,1.0,1299.09,681.94,15,1299.09,194.86,1104.23,681.94,10076,2024-08-24,Organic,Delivered,Sneakers 20057,Fashion,Sneakers,1104.23,422.29,38.24,0.0
900244,500125,20033,3.0,1277.1,532.22,5,3831.3,191.56,3639.74,1596.66,11795,2024-05-06,Social,Delivered,Perfume 20033,Beauty,Perfume,3639.74,2043.08,56.13,-0.01
900245,500126,20159,1.0,4841.96,1984.26,15,4841.96,726.29,4115.67,1984.26,14213,2025-03-13,Social,Delivered,Jeans 20159,Fashion,Jeans,4115.67,2131.41,51.79,0.0
900246,500126,20178,1.0,9139.42,3920.03,0,9139.42,0.0,9139.42,3920.03,14213,2025-03-13,Social,Delivered,Storage Box 20178,Home,Storage Box,9139.42,5219.39,57.11,0.0
900247,500127,20008,1.0,7931.3,3163.37,10,7931.3,793.13,7138.17,3163.37,10916,2024-04-15,Email,Delivered,Storage Box 20008,Home,Storage Box,7138.17,3974.8,55.68,0.0
900248,500127,20064,1.0,4631.2,2304.97,10,4631.2,463.12,4168.08,2304.97,10916,2024-04-15,Email,Delivered,Serum 20064,Beauty,Serum,4168.08,1863.11,44.7,0.0
900249,500128,20177,1.0,577.46,291.4,10,577.46,57.75,519.71,291.4,14738,2024-05-31,Direct,Delivered,Cookware 20177,Home,Cookware,519.71,228.31,43.93,0.0
900250,500128,20119,1.0,6447.76,4051.44,15,6447.76,967.16,5480.6,4051.44,14738,2024-05-31,Direct,Delivered,T-Shirt 20119,Fashion,T-Shirt,5480.6,1429.16,26.08,0.0
900251,500128,20025,2.0,789.05,334.17,5,1578.1,78.9,1499.2,668.34,14738,2024-05-31,Direct,Delivered,Bedsheet 20025,Home,Bedsheet,1499.2,830.86,55.42,0.0
900252,500129,20082,1.0,2742.49,1289.44,15,2742.49,411.37,2331.12,1289.44,13552,2025-05-28,Social,Delivered,Dumbbells 20082,Sports,Dumbbells,2331.12,1041.68,44.69,0.0
900253,500129,20216,2.0,28204.64,12271.06,25,56409.28,14102.32,42306.96,24542.12,13552,2025-05-28,Social,Delivered,Keyboard 20216,Electronics,Keyboard,42306.96,17764.84,41.99,0.0
900254,500129,20031,1.0,4512.81,1851.07,10,4512.81,451.28,4061.53,1851.07,13552,2025-05-28,Social,Delivered,Face Wash 20031,Beauty,Face Wash,4061.53,2210.46,54.42,0.0
900255,500130,20083,2.0,1586.83,802.65,25,3173.66,793.42,2380.24,1605.3,14878,2024-02-01,Direct,Delivered,Monitor 20083,Electronics,Monitor,2380.24,774.94,32.56,0.0
900256,500131,20047,2.0,2184.05,873.58,10,4368.1,436.81,3931.29,1747.16,14517,2024-11-17,Paid Search,Delivered,Serum 20047,Beauty,Serum,3931.29,2184.13,55.56,0.0
900257,500131,20196,1.0,1639.7,687.88,15,1639.7,245.96,1393.74,687.88,14517,2024-11-17,Paid Search,Delivered,Running Shoes 20196,Sports,Running Shoes,1393.74,705.86,50.65,0.0
900258,500131,20040,1.0,1405.02,606.34,5,1405.02,70.25,1334.77,606.34,14517,2024-11-17,Paid Search,Delivered,Running Shoes 20040,Sports,Running Shoes,1334.77,728.43,54.57,0.0
900259,500131,20066,1.0,37192.6,14356.0,20,37192.6,7438.52,29754.08,14356.0,14517,2024-11-17,Paid Search,Delivered,Smartphone 20066,Electronics,Smartphone,29754.08,15398.08,51.75,0.0
900260,500131,20057,1.0,1299.09,681.94,0,1299.09,0.0,1299.09,681.94,14517,2024-11-17,Paid Search,Delivered,Sneakers 20057,Fashion,Sneakers,1299.09,617.15,47.51,0.0
900261,500132,20139,1.0,4147.19,1778.79,5,4147.19,207.36,3939.83,1778.79,11133,2025-05-21,Organic,Delivered,Badminton Racket 20139,Sports,Badminton Racket,3939.83,2161.04,54.85,0.0
900262,500132,20087,1.0,843.69,494.1,0,843.69,0.0,843.69,494.1,11133,2025-05-21,Organic,Delivered,Face Wash 20087,Beauty,Face Wash,843.69,349.59,41.44,0.0
900263,500133,20045,1.0,360.74,200.18,25,360.74,90.18,270.56,200.18,14706,2024-11-21,Paid Search,Delivered,Shampoo 20045,Beauty,Shampoo,270.56,70.38,26.01,0.0
900264,500133,20127,1.0,483.68,170.85,0,483.68,0.0,483.68,170.85,14706,2024-11-21,Paid Search,Delivered,Cushion 20127,Home,Cushion,483.68,312.83,64.68,0.0
900265,500134,20137,1.0,3884.29,2001.16,15,3884.29,582.64,3301.65,2001.16,12476,2024-01-16,Social,Delivered,Perfume 20137,Beauty,Perfume,3301.65,1300.49,39.39,0.0
900266,500135,20055,1.0,1146.02,721.9,10,1146.02,114.6,1031.42,721.9,11293,2024-04-25,Direct,Delivered,Shampoo 20055,Beauty,Shampoo,1031.42,309.52,30.01,0.0
900267,500135,20145,3.0,331.46,143.53,0,994.38,0.0,994.38,430.59,11293,2024-04-25,Direct,Delivered,Storage Box 20145,Home,Storage Box,994.38,563.79,56.7,0.0
900268,500136,20165,1.0,3173.03,1708.63,15,3173.03,475.95,2697.08,1708.63,14456,2025-12-10,Email,Delivered,Dumbbells 20165,Sports,Dumbbells,2697.08,988.45,36.65,0.0
900269,500137,20042,4.0,11594.41,5651.46,15,46377.64,6956.65,39420.99,22605.84,12353,2025-07-18,Paid Search,Delivered,Storage Box 20042,Home,Storage Box,39420.99,16815.15,42.66,0.0
900270,500138,20065,2.0,4850.41,1964.56,5,9700.82,485.04,9215.78,3929.12,13437,2024-09-13,Social,Delivered,Keyboard 20065,Electronics,Keyboard,9215.78,5286.66,57.37,0.0
900271,500139,20014,1.0,557.2,204.62,5,557.2,27.86,529.34,204.62,13051,2025-09-30,Direct,Delivered,Moisturizer 20014,Beauty,Moisturizer,529.34,324.72,61.34,0.0
900272,500140,20051,2.0,695.77,441.02,0,1391.54,0.0,1391.54,882.04,11494,2024-01-05,Organic,Delivered,Serum 20051,Beauty,Serum,1391.54,509.5,36.61,0.0
