order_id,payment_id,payment_method,payment_amount,payment_status
500707,700707,UPI,71359.31,Paid
500708,700708,UPI,13761.81,Paid
500709,700709,Credit Card,7093.92,Paid
500710,700710,UPI,158094.1,Paid
500711,700711,UPI,1314.83,Paid
500712,700712,Credit Card,1812.97,Paid
500713,700713,Credit Card,36782.66,Paid
500714,700714,Credit Card,45239.39,Paid
500715,700715,COD,13569.91,Paid
500716,700716,Wallet,5474.24,Paid
500717,700717,Credit Card,2225.9,Paid
500718,700718,UPI,146879.26,Paid
500719,700719,Net Banking,3094.39,Paid
500720,700720,UPI,10852.21,Paid
500721,700721,Credit Card,92271.43,Paid
500722,700722,UPI,1018.17,Paid
500723,700723,Credit Card,2958.37,Paid
500724,700724,Credit Card,3510.56,Paid
500725,700725,COD,22712.27,Paid
500726,700726,Debit Card,81055.11,Paid
500727,700727,COD,13210.24,Paid
500728,700728,UPI,12622.71,Paid
500729,700729,UPI,4470.24,Paid
500730,700730,Net Banking,721.81,Paid
500731,700731,COD,9503.81,Paid
500732,700732,Debit Card,63597.52,Paid
500733,700733,UPI,35199.64,Paid
500734,700734,UPI,9354.88,Paid
500735,700735,Debit Card,3325.92,Paid
500736,700736,Debit Card,44143.93,Paid
500737,700737,Wallet,2687.39,Paid
500738,700738,UPI,8952.4,Paid
500739,700739,COD,61365.98,Paid
500740,700740,UPI,9826.55,Paid
500741,700741,UPI,3749.05,Paid
500742,700742,Debit Card,26998.22,Paid
500743,700743,COD,10554.79,Paid
500744,700744,UPI,56894.99,Paid
500745,700745,Credit Card,761.07,Paid
500746,700746,COD,100194.93,Paid
500747,700747,Wallet,1645.76,Paid
500748,700748,Wallet,46772.1,Paid
500749,700749,UPI,11736.11,Paid
500750,700750,Credit Card,5861.63,Paid
500751,700751,UPI,5933.48,Paid
500752,700752,Net Banking,11588.82,Paid
500753,700753,Credit Card,1576.34,Paid
500754,700754,UPI,934.79,Paid
500755,700755,Debit Card,3389.14,Paid
500756,700756,UPI,25343.24,Paid
500757,700757,COD,67464.65,Paid
500758,700758,COD,1404.45,Failed
500759,700759,UPI,6941.91,Pending
500760,700760,COD,10466.67,Paid
500761,700761,Debit Card,719.25,Paid
500762,700762,COD,1968.78,Paid
500763,700763,Credit Card,17986.0,Paid
500764,700764,Debit Card,6465.79,Paid
500765,700765,Net Banking,7579.51,Paid
500766,700766,UPI,5352.03,Paid
500767,700767,COD,33838.65,Paid
500768,700768,Debit Card,491.56,Paid
500769,700769,Debit Card,992.31,Paid
500770,700770,Net Banking,2425.54,Paid
500771,700771,Debit Card,21531.81,Paid
500772,700772,COD,141285.41,Pending
500773,700773,COD,554.86,Paid
500774,700774,Debit Card,19049.83,Paid
500775,700775,Credit Card,1124.34,Paid
500776,700776,COD,6381.12,Paid
500777,700777,UPI,10451.32,Paid
500778,700778,UPI,4512.81,Paid
500779,700779,Credit Card,27518.39,Paid
500780,700780,Debit Card,10554.28,Failed
500781,700781,Debit Card,35951.18,Paid
500782,700782,Wallet,1896.94,Paid
500783,700783,Debit Card,557.69,Paid
500784,700784,UPI,551.0,Paid
500785,700785,UPI,1352.29,Paid
500786,700786,UPI,9411.82,Paid
500787,700787,UPI,13085.22,Paid
500788,700788,Credit Card,11014.69,Paid
500789,700789,Debit Card,26876.43,Paid
500790,700790,UPI,14678.99,Paid
500791,700791,UPI,11510.05,Paid
500792,700792,Net Banking,7010.48,Paid
500793,700793,COD,3200.04,Paid
500794,700794,UPI,11960.19,Paid
500795,700795,Wallet,1750.78,Paid
500796,700796,Credit Card,2003.55,Paid
500797,700797,Net Banking,4706.81,Paid
500798,700798,Credit Card,9120.87,Paid
500799,700799,UPI,9877.31,Paid
500800,700800,Credit Card,4294.78,Paid
500801,700801,UPI,6575.58,Paid
500802,700802,UPI,6359.77,Paid
500803,700803,Debit Card,29013.28,Paid
500804,700804,UPI,1284.49,Paid
500805,700805,Debit Card,18435.95,Paid
500806,700806,UPI,14218.65,Paid
500807,700807,UPI,43177.98,Paid
500808,700808,UPI,72332.08,Paid
500809,700809,UPI,3884.29,Paid
500810,700810,UPI,3732.47,Paid
500811,700811,UPI,1006.37,Paid
500812,700812,Debit Card,8880.82,Paid
500813,700813,UPI,33056.75,Paid
500814,700814,UPI,7195.88,Paid
500815,700815,UPI,5008.95,Paid
500816,700816,UPI,12796.79,Paid
500817,700817,UPI,11490.12,Paid
500818,700818,UPI,9459.7,Paid
500819,700819,Credit Card,939.7,Paid
500820,700820,UPI,4115.31,Paid
500821,700821,UPI,5964.85,Paid
500822,700822,Credit Card,1038.88,Paid
500823,700823,UPI,3146.79,Paid
500824,700824,COD,10657.56,Failed
500825,700825,UPI,3333.11,Paid
500826,700826,COD,1926.05,Paid
500827,700827,UPI,20746.14,Paid
500828,700828,Wallet,32557.37,Paid
500829,700829,UPI,4891.81,Paid
500830,700830,COD,547.39,Paid
500831,700831,UPI,48503.89,Paid
500832,700832,UPI,3620.26,Pending
500833,700833,UPI,5448.45,Pending
500834,700834,Wallet,17311.04,Paid
500835,700835,COD,24404.9,Paid
500836,700836,Credit Card,7109.73,Paid
500837,700837,UPI,14084.49,Paid
500838,700838,Net Banking,54757.34,Paid
500839,700839,Credit Card,9489.2,Paid
500840,700840,Debit Card,10153.59,Paid
500841,700841,UPI,55052.05,Paid
500842,700842,Credit Card,130706.54,Paid
500843,700843,Debit Card,5087.86,Paid
500844,700844,Credit Card,2012.73,Paid
500845,700845,COD,21450.3,Paid
500846,700846,Wallet,6746.58,Paid
500847,700847,UPI,13398.09,Paid
500848,700848,Credit Card,1582.79,Paid
500849,700849,COD,583.61,Paid
500850,700850,UPI,12617.5,Paid
500851,700851,Credit Card,3019.19,Failed
500852,700852,Wallet,1003.64,Paid
500853,700853,COD,34101.12,Paid
500854,700854,UPI,11047.6,Paid
500855,700855,Debit Card,4173.75,Paid
500856,700856,Credit Card,1467.46,Paid
500857,700857,Debit Card,14251.68,Paid
500858,700858,COD,16105.03,Paid
500859,700859,Debit Card,112429.84,Paid
500860,700860,Debit Card,46976.93,Paid
500861,700861,Credit Card,2431.05,Pending
500862,700862,Debit Card,39729.24,Paid
500863,700863,Credit Card,55692.18,Paid
500864,700864,UPI,15654.62,Paid
500865,700865,Credit Card,55318.76,Paid
500866,700866,Net Banking,5415.97,Paid
500867,700867,UPI,2967.86,Paid
500868,700868,Credit Card,744.15,Paid
500869,700869,Credit Card,513.81,Paid
500870,700870,UPI,12262.17,Paid
500871,700871,Debit Card,9053.36,Paid
500872,700872,Debit Card,7978.16,Paid
500873,700873,UPI,1955.59,Paid
500874,700874,COD,608.21,Paid
500875,700875,UPI,2447.23,Paid
500876,700876,Net Banking,7102.64,Paid
500877,700877,UPI,2148.03,Paid
500878,700878,COD,18248.23,Paid
500879,700879,Net Banking,26093.35,Paid
500880,700880,Debit Card,7920.12,Paid
500881,700881,Credit Card,29268.22,Paid
500882,700882,Wallet,4412.65,Paid
500883,700883,Wallet,1823.35,Paid
500884,700884,COD,46640.76,Paid
500885,700885,Credit Card,850.25,Paid
500886,700886,Wallet,2522.47,Paid
500887,700887,Credit Card,30717.05,Paid
500888,700888,Credit Card,15048.03,Paid
500889,700889,UPI,1436.17,Paid
500890,700890,Debit Card,2124.36,Paid
500891,700891,Credit Card,40219.2,Paid
500892,700892,Credit Card,2221.44,Paid
500893,700893,COD,230.32,Paid
500894,700894,UPI,45250.13,Paid
500895,700895,UPI,2571.14,Paid
500896,700896,Wallet,8382.47,Paid
500897,700897,COD,22685.22,Paid
500898,700898,UPI,1328.5,Paid
500899,700899,COD,21375.98,Paid
500900,700900,Credit Card,2113.58,Paid
500901,700901,UPI,5690.32,Failed
500902,700902,UPI,4611.11,Paid
500903,700903,COD,5146.39,Paid
500904,700904,UPI,530.34,Paid
500905,700905,Debit Card,22563.71,Paid
500906,700906,Debit Card,2915.22,Paid
500907,700907,UPI,2053.75,Paid
500908,700908,UPI,2887.72,Paid
500909,700909,Wallet,12359.46,Paid
500910,700910,Wallet,24817.42,Pending
500911,700911,UPI,10625.24,Paid
500912,700912,Debit Card,4057.71,Paid
500913,700913,Debit Card,3166.39,Paid
500914,700914,UPI,5000.66,Paid
500915,700915,UPI,7561.58,Paid
500916,700916,Credit Card,12915.22,Paid
500917,700917,Credit Card,12050.08,Paid
500918,700918,Debit Card,78846.71,Paid
500919,700919,Debit Card,1049.88,Paid
500920,700920,Debit Card,1288.35,Paid
500921,700921,UPI,20488.43,Paid
500922,700922,UPI,93166.25,Pending
500923,700923,UPI,7712.68,Paid
500924,700924,Credit Card,30425.49,Paid
500925,700925,COD,5806.67,Paid
500926,700926,UPI,15482.02,Paid
500927,700927,Net Banking,16746.42,Paid
500928,700928,Credit Card,428.15,Paid
500929,700929,Net Banking,8280.7,Paid
500930,700930,COD,86565.62,Paid
500931,700931,Credit Card,6181.75,Paid
500932,700932,UPI,98919.82,Failed
500933,700933,UPI,1114.82,Paid
500934,700934,COD,4845.62,Paid
500935,700935,UPI,7123.14,Paid
500936,700936,UPI,10569.92,Pending
500937,700937,COD,21559.3,Paid
500938,700938,Credit Card,9619.19,Paid
500939,700939,Debit Card,501.48,Paid
500940,700940,Debit Card,4596.05,Paid
500941,700941,UPI,2265.84,Paid
500942,700942,UPI,60230.58,Paid
500943,700943,UPI,48407.62,Paid
500944,700944,Debit Card,40537.59,Paid
500945,700945,Net Banking,13518.75,Paid
500946,700946,Debit Card,43328.66,Paid
500947,700947,UPI,1419.95,Paid
500948,700948,Net Banking,6544.64,Paid
500949,700949,UPI,210577.49,Paid
500950,700950,Net Banking,2862.25,Paid
500951,700951,COD,992.39,Paid
500952,700952,UPI,30926.74,Paid
500953,700953,UPI,8170.54,Paid
500954,700954,Debit Card,31292.86,Paid
500955,700955,UPI,853.37,Paid
500956,700956,Debit Card,15353.62,Paid
500957,700957,COD,16130.62,Paid
500958,700958,UPI,12955.2,Failed
500959,700959,UPI,51110.68,Paid
500960,700960,Net Banking,11543.93,Paid
500961,700961,Debit Card,35084.12,Paid
500962,700962,UPI,12987.64,Paid
500963,700963,UPI,2645.39,Paid
500964,700964,Debit Card,39181.14,Paid
500965,700965,Credit Card,5701.36,Paid
500966,700966,UPI,1626.84,Paid
500967,700967,UPI,3301.65,Paid
500968,700968,COD,8921.55,Paid
500969,700969,COD,1694.6,Paid
500970,700970,Credit Card,3049.07,Paid
500971,700971,Credit Card,6634.79,Paid
500972,700972,COD,11014.62,Failed
500973,700973,Net Banking,4903.28,Paid
500974,700974,Debit Card,209820.13,Paid
500975,700975,Debit Card,3734.79,Paid
500976,700976,Debit Card,1481.71,Paid
500977,700977,Debit Card,2832.11,Paid
500978,700978,Debit Card,92109.48,Paid
500979,700979,Credit Card,3039.16,Paid
500980,700980,Credit Card,7087.02,Paid
500981,700981,UPI,3287.79,Paid
500982,700982,COD,971.49,Paid
500983,700983,UPI,29184.67,Paid
500984,700984,Debit Card,15862.6,Paid
500985,700985,Net Banking,86801.65,Paid
500986,700986,UPI,3002.88,Paid
500987,700987,UPI,25384.18,Failed
500988,700988,UPI,2003.14,Paid
500989,700989,Debit Card,35956.57,Paid
500990,700990,UPI,906.94,Paid
500991,700991,UPI,1625.26,Paid
500992,700992,UPI,3311.81,Pending
500993,700993,Credit Card,424.02,Paid
500994,700994,COD,1048.43,Paid
500995,700995,UPI,3469.74,Paid
500996,700996,Credit Card,19030.76,Paid
500997,700997,Debit Card,8550.39,Paid
500998,700998,UPI,794.08,Paid
500999,700999,Credit Card,24681.47,Paid
501000,701000,Debit Card,3290.38,Paid
501001,701001,UPI,34783.94,Paid
501002,701002,UPI,1819.05,Paid
501003,701003,UPI,19726.41,Failed
501004,701004,Credit Card,851.65,Paid
501005,701005,UPI,11628.09,Paid
501006,701006,Credit Card,2040.44,Paid
501007,701007,Net Banking,648.46,Paid
501008,701008,Credit Card,5307.01,Paid
501009,701009,Wallet,1372.2,Paid
501010,701010,COD,20143.01,Paid
501011,701011,UPI,3564.55,Paid
501012,701012,UPI,39913.85,Failed
501013,701013,UPI,46690.81,Paid
501014,701014,COD,59956.1,Paid
501015,701015,UPI,9325.57,Paid
501016,701016,UPI,1825.69,Paid
501017,701017,COD,102392.81,Paid
501018,701018,UPI,8769.43,Paid
501019,701019,COD,34038.61,Paid
501020,701020,Debit Card,6557.36,Paid
501021,701021,Credit Card,7138.17,Paid
501022,701022,Credit Card,2077.03,Paid
501023,701023,Debit Card,13115.54,Paid
501024,701024,COD,24865.0,Paid
501025,701025,Credit Card,642.26,Paid
501026,701026,UPI,4013.1,Paid
501027,701027,Wallet,10201.43,Paid
501028,701028,Credit Card,3209.78,Paid
501029,701029,Credit Card,74069.7,Paid
501030,701030,Credit Card,6193.2,Paid
501031,701031,Credit Card,11273.6,Paid
501032,701032,UPI,8499.23,Paid
501033,701033,COD,4455.32,Paid
501034,701034,UPI,2031.36,Paid
501035,701035,Credit Card,72555.4,Failed
501036,701036,Debit Card,5748.75,Paid
501037,701037,Credit Card,9922.07,Paid
501038,701038,Net Banking,8780.47,Paid
501039,701039,UPI,1729.4,Paid
501040,701040,UPI,8253.46,Paid
501041,701041,Credit Card,1212.62,Paid
501042,701042,Credit Card,33264.88,Paid
501043,701043,Wallet,10627.18,Paid
501044,701044,UPI,11686.91,Paid
501045,701045,Debit Card,1318.91,Paid
501046,701046,Net Banking,35144.84,Paid
501047,701047,Debit Card,43279.44,Paid
501048,701048,Wallet,1334.77,Paid
501049,701049,UPI,7273.4,Paid
501050,701050,UPI,521.83,Paid
501051,701051,Debit Card,1174.21,Paid
501052,701052,COD,270.46,Failed
501053,701053,Credit Card,2154.25,Paid
501054,701054,Credit Card,425.2,Paid
501055,701055,Credit Card,2510.4,Paid
501056,701056,Debit Card,19254.84,Paid
501057,701057,Debit Card,2688.79,Paid
501058,701058,Credit Card,27998.41,Paid
501059,701059,UPI,1884.94,Paid
501060,701060,UPI,8225.48,Paid
501061,701061,UPI,8370.77,Paid
501062,701062,Credit Card,17649.55,Paid
501063,701063,COD,1577.46,Paid
501064,701064,UPI,2819.47,Paid
501065,701065,Debit Card,7669.04,Paid
501066,701066,Wallet,9744.08,Paid
501067,701067,UPI,11755.06,Paid
501068,701068,Wallet,1725.09,Paid
501069,701069,Credit Card,59992.24,Pending
501070,701070,COD,4836.98,Paid
501071,701071,Net Banking,29709.93,Paid
501072,701072,Net Banking,12119.7,Paid
501073,701073,Credit Card,49877.56,Paid
501074,701074,COD,32717.32,Paid
501075,701075,Credit Card,473.63,Failed
501076,701076,UPI,32788.42,Paid
501077,701077,COD,36164.85,Paid
501078,701078,UPI,1984.06,Paid
501079,701079,UPI,59836.4,Paid
501080,701080,UPI,10993.18,Paid
501081,701081,Net Banking,598.98,Paid
501082,701082,COD,32666.77,Paid
501083,701083,Debit Card,66474.43,Paid
501084,701084,UPI,1920.54,Paid
501085,701085,COD,34822.92,Paid
501086,701086,Credit Card,659.46,Paid
501087,701087,Net Banking,21966.5,Paid
501088,701088,UPI,1642.3,Paid
501089,701089,Credit Card,9292.53,Paid
501090,701090,Credit Card,988.9,Paid
501091,701091,UPI,7270.83,Paid
501092,701092,Debit Card,8327.92,Failed
501093,701093,Credit Card,3232.62,Paid
501094,701094,UPI,585.44,Paid
501095,701095,Debit Card,11115.67,Paid
501096,701096,UPI,33380.8,Paid
501097,701097,Debit Card,12156.05,Paid
501098,701098,UPI,670.39,Paid
501099,701099,Debit Card,33585.92,Paid
501100,701100,UPI,24902.23,Paid
501101,701101,UPI,7659.04,Paid
501102,701102,Debit Card,1303.29,Paid
501103,701103,UPI,1700.52,Paid
501104,701104,Net Banking,2759.51,Paid
501105,701105,UPI,97571.82,Paid
501106,701106,Credit Card,5057.19,Paid
501107,701107,COD,16698.7,Paid
501108,701108,COD,29117.28,Paid
501109,701109,Credit Card,53916.97,Paid
501110,701110,UPI,6764.67,Paid
501111,701111,Debit Card,31262.83,Paid
501112,701112,COD,1969.68,Paid
501113,701113,Credit Card,6939.98,Paid
501114,701114,Debit Card,7067.68,Paid
501115,701115,UPI,24268.66,Paid
501116,701116,Credit Card,3799.71,Paid
501117,701117,Credit Card,60996.44,Paid
501118,701118,UPI,10756.12,Paid
501119,701119,Credit Card,53089.52,Failed
501120,701120,UPI,1632.78,Paid
501121,701121,Net Banking,21757.1,Paid
501122,701122,Credit Card,13395.78,Paid
501123,701123,COD,49560.63,Paid
501124,701124,UPI,3649.75,Paid
501125,701125,Debit Card,5265.99,Paid
501126,701126,Credit Card,3723.56,Pending
501127,701127,UPI,2213.35,Paid
501128,701128,Credit Card,5806.29,Paid
501129,701129,UPI,2420.73,Paid
501130,701130,UPI,6700.53,Pending
501131,701131,Debit Card,4823.66,Paid
501132,701132,UPI,3623.12,Paid
501133,701133,UPI,19253.79,Paid
501134,701134,UPI,1473.16,Paid
501135,701135,Debit Card,16492.53,Paid
501136,701136,COD,328.51,Paid
501137,701137,UPI,568.36,Paid
501138,701138,COD,2709.5,Paid
501139,701139,UPI,11577.95,Paid
501140,701140,Credit Card,10378.61,Paid
501141,701141,UPI,16497.82,Paid
501142,701142,COD,27103.28,Paid
501143,701143,UPI,1577.04,Paid
501144,701144,Credit Card,2274.48,Paid
501145,701145,Debit Card,2248.03,Paid
501146,701146,Credit Card,749.6,Paid
501147,701147,Credit Card,12657.53,Paid
501148,701148,UPI,1420.83,Paid
501149,701149,Debit Card,16455.28,Paid
501150,701150,UPI,1397.35,Paid
501151,701151,Credit Card,17700.65,Paid
501152,701152,UPI,3798.57,Paid
501153,701153,Credit Card,28702.65,Paid
501154,701154,UPI,4724.65,Paid
501155,701155,Credit Card,3506.92,Paid
501156,701156,Credit Card,6575.58,Paid
501157,701157,UPI,255.91,Paid
501158,701158,Debit Card,2532.22,Paid
501159,701159,Credit Card,1236.63,Paid
501160,701160,Debit Card,16683.37,Paid
501161,701161,UPI,616.51,Paid
501162,701162,COD,10345.25,Paid
501163,701163,Debit Card,6990.92,Pending
501164,701164,UPI,28057.61,Paid
501165,701165,Credit Card,6854.56,Failed
501166,701166,Debit Card,10596.61,Paid
501167,701167,UPI,13080.46,Paid
501168,701168,Debit Card,23186.09,Paid
501169,701169,Credit Card,6233.78,Paid
501170,701170,Credit Card,6429.19,Paid
501171,701171,Credit Card,8502.39,Paid
501172,701172,Net Banking,39745.97,Paid
501173,701173,Credit Card,25646.16,Paid
501174,701174,Debit Card,7889.0,Paid
501175,701175,UPI,134469.64,Paid
501176,701176,UPI,6962.38,Paid
501177,701177,UPI,10983.25,Paid
501178,701178,UPI,15730.59,Paid
501179,701179,Debit Card,53043.45,Paid
501180,701180,Debit Card,14003.43,Paid
501181,701181,UPI,3099.82,Paid
501182,701182,COD,11348.9,Paid
501183,701183,Debit Card,3418.55,Paid
501184,701184,Credit Card,1447.21,Paid
501185,701185,Credit Card,7961.04,Paid
501186,701186,Debit Card,569.23,Paid
501187,701187,Credit Card,8026.33,Paid
501188,701188,Credit Card,622.82,Paid
501189,701189,Credit Card,17375.19,Paid
501190,701190,UPI,60488.42,Paid
501191,701191,Debit Card,7236.12,Paid
501192,701192,COD,867.71,Paid
501193,701193,UPI,5953.99,Pending
501194,701194,Debit Card,37480.36,Paid
501195,701195,UPI,4456.39,Paid
501196,701196,Debit Card,9254.29,Paid
501197,701197,Net Banking,4072.85,Paid
501198,701198,UPI,25178.1,Paid
501199,701199,Debit Card,29328.42,Paid
501200,701200,Net Banking,7005.49,Paid
501201,701201,Debit Card,4569.98,Paid
501202,701202,COD,6288.03,Paid
501203,701203,Net Banking,2113.58,Paid
501204,701204,Credit Card,5152.62,Paid
501205,701205,COD,7138.17,Paid
501206,701206,UPI,4935.35,Paid
501207,701207,UPI,2810.67,Paid
501208,701208,Credit Card,22120.21,Paid
501209,701209,COD,2808.25,Paid
501210,701210,Credit Card,928.12,Paid
501211,701211,COD,265.01,Paid
501212,701212,Net Banking,4378.56,Paid
501213,701213,UPI,3940.49,Paid
501214,701214,UPI,29754.08,Paid
501215,701215,UPI,45142.33,Paid
501216,701216,Debit Card,11137.67,Paid
501217,701217,UPI,16000.09,Failed
501218,701218,UPI,8107.44,Paid
501219,701219,UPI,670.39,Paid
501220,701220,UPI,8946.51,Paid
501221,701221,COD,3852.52,Paid
501222,701222,Credit Card,2933.81,Paid
501223,701223,Debit Card,12771.8,Paid
501224,701224,COD,2454.88,Paid
501225,701225,UPI,11288.96,Paid
501226,701226,Credit Card,3621.38,Paid
501227,701227,Wallet,146902.99,Paid
501228,701228,UPI,761.56,Paid
501229,701229,UPI,36137.71,Paid
501230,701230,UPI,16377.37,Paid
501231,701231,UPI,8978.37,Paid
501232,701232,Debit Card,16375.59,Paid
501233,701233,UPI,3648.65,Paid
501234,701234,UPI,3723.56,Paid
501235,701235,Credit Card,1169.18,Pending
501236,701236,COD,5981.99,Paid
501237,701237,UPI,784.53,Paid
501238,701238,UPI,20193.4,Paid
501239,701239,COD,36440.79,Paid
501240,701240,COD,1258.58,Paid
501241,701241,UPI,6601.05,Paid
501242,701242,Credit Card,5663.74,Paid
501243,701243,Credit Card,2172.88,Paid
501244,701244,UPI,7481.98,Paid
501245,701245,Credit Card,7361.91,Paid
501246,701246,Credit Card,1001.19,Failed
501247,701247,UPI,1196.32,Paid
501248,701248,UPI,3771.04,Paid
501249,701249,Debit Card,4056.21,Paid
501250,701250,Credit Card,12456.11,Failed
501251,701251,UPI,12470.32,Paid
501252,701252,UPI,61276.06,Paid
501253,701253,COD,15746.08,Paid
501254,701254,UPI,2532.65,Paid
501255,701255,Debit Card,33235.33,Paid
501256,701256,COD,1349.9,Paid
501257,701257,Net Banking,18978.4,Paid
501258,701258,Credit Card,1583.66,Paid
501259,701259,UPI,3681.06,Paid
501260,701260,Credit Card,9269.1,Paid
501261,701261,UPI,3164.52,Paid
501262,701262,UPI,2248.86,Paid
501263,701263,Net Banking,63193.9,Paid
501264,701264,UPI,524.03,Paid
501265,701265,UPI,508.43,Paid
501266,701266,Debit Card,19367.09,Paid
501267,701267,Net Banking,25245.57,Paid
501268,701268,UPI,63513.14,Paid
501269,701269,Debit Card,4235.52,Paid
501270,701270,Credit Card,608.21,Failed
501271,701271,Credit Card,57639.3,Pending
501272,701272,UPI,48430.87,Paid
501273,701273,Credit Card,79846.71,Paid
501274,701274,UPI,2373.42,Paid
501275,701275,Wallet,13023.11,Paid
501276,701276,Debit Card,13576.49,Paid
501277,701277,Credit Card,9832.24,Paid
501278,701278,Debit Card,12016.85,Paid
501279,701279,Net Banking,69665.37,Paid
501280,701280,Credit Card,3649.75,Paid
501281,701281,COD,64371.99,Paid
