order_id,customer_id,order_date,sales_channel,order_status,shipping_city
500497,10283,2025-02-20,Organic,Delivered,Kolkata
500498,13388,2025-10-26,Organic,Delivered,Delhi
500499,14164,2024-07-15,Email,Delivered,Delhi
500500,12212,2025-02-09,Paid Search,Delivered,Noida
500501,12915,2024-08-11,Social,Delivered,Bengaluru
500502,12434,2024-09-21,Social,Delivered,Noida
500503,13330,2024-04-20,Social,Delivered,Kochi
500504,10254,2025-08-03,Social,Cancelled,Noida
500505,13087,2025-05-29,Social,Delivered,Indore
500506,12281,2025-06-05,Organic,Delivered,Jaipur
500507,10179,2024-04-13,Organic,Delivered,Hyderabad
500508,14002,2024-03-27,Social,Delivered,Jaipur
500509,10759,2025-07-25,Paid Search,Delivered,Ghaziabad
500510,12958,2025-05-01,Paid Search,Delivered,Bhopal
500511,14252,2024-01-22,Paid Search,Delivered,Ahmedabad
500512,14604,2025-04-30,Organic,Delivered,Delhi
500513,13141,2025-12-17,Organic,Delivered,Lucknow
500514,13583,2025-07-03,Email,Delivered,Kolkata
500515,12925,2024-07-21,Social,Delivered,Bhopal
500516,13889,2024-08-19,Social,Delivered,Ahmedabad
500517,14880,2025-07-03,Organic,Delivered,Ghaziabad
500518,12293,2024-10-20,Affiliate,Delivered,Indore
500519,12065,2025-06-22,Paid Search,Delivered,Noida
500520,10868,2025-12-02,Email,Delivered,Ahmedabad
500521,14897,2024-10-23,Social,Delivered,Kolkata
500522,14561,2025-02-23,Social,Delivered,Mumbai
500523,13532,2024-12-24,Affiliate,Delivered,Hyderabad
500524,13296,2025-01-06,Organic,Delivered,Bengaluru
500525,11024,2024-02-25,Organic,Delivered,Hyderabad
500526,14548,2025-12-22,Organic,Cancelled,Bengaluru
500527,10290,2025-01-30,Direct,Delivered,Gurugram
500528,13088,2024-06-16,Direct,Delivered,Noida
500529,11268,2025-02-23,Email,Delivered,Indore
500530,12273,2024-10-17,Paid Search,Delivered,Lucknow
500531,10476,2025-08-23,Organic,Cancelled,Pune
500532,10674,2025-07-09,Affiliate,Delivered,Chennai
500533,11885,2024-10-06,Organic,Delivered,Mumbai
500534,11989,2025-06-05,Paid Search,Delivered,Hyderabad
500535,14408,2024-01-25,Direct,Delivered,Lucknow
500536,12988,2025-12-07,Paid Search,Delivered,Patna
500537,10157,2025-01-08,Direct,Delivered,Kolkata
500538,14654,2025-04-23,Affiliate,Delivered,Noida
500539,13053,2025-04-16,Direct,Delivered,Chennai
500540,14147,2024-08-16,Email,Delivered,Bhopal
500541,14621,2025-05-19,Paid Search,Delivered,Mumbai
500542,12566,2024-10-17,Email,Delivered,Chennai
500543,10897,2025-05-12,Affiliate,Delivered,Kochi
500544,12240,2024-03-06,Affiliate,Delivered,Jaipur
500545,13434,2024-04-16,Direct,Delivered,Chandigarh
500546,10167,2025-11-06,Direct,Delivered,Chennai
500547,14731,2025-06-21,Email,Delivered,Indore
500548,11756,2024-04-04,Direct,Delivered,Bengaluru
500549,13299,2024-06-05,Paid Search,Delivered,Ahmedabad
500550,14907,2025-02-02,Direct,Delivered,Ahmedabad
500551,14327,2024-01-05,Direct,Delivered,Patna
500552,13706,2024-10-20,Organic,Delivered,Delhi
500553,11494,2024-08-26,Social,Delivered,Kochi
500554,12624,2024-04-08,Social,Delivered,Patna
500555,12508,2024-08-07,Affiliate,Delivered,Pune
500556,14312,2024-08-02,Organic,Delivered,Jaipur
500557,10199,2024-02-19,Social,Delivered,Chandigarh
500558,10116,2025-04-08,Social,Delivered,Bengaluru
500559,10591,2024-07-18,Paid Search,Delivered,Chennai
500560,14789,2024-01-23,Direct,Delivered,Jaipur
500561,12703,2024-01-17,Social,Delivered,Indore
500562,13499,2025-12-07,Paid Search,Delivered,Bhopal
500563,10473,2024-03-27,Direct,Delivered,Lucknow
500564,10067,2025-10-26,Organic,Delivered,Kochi
500565,13252,2024-05-01,Paid Search,Delivered,Kochi
500566,13528,2024-03-02,Paid Search,Delivered,Delhi
500567,12136,2025-02-02,Direct,Delivered,Noida
500568,10416,2025-09-26,Direct,Delivered,Kochi
500569,12449,2024-02-22,Social,Delivered,Chennai
500570,13198,2024-08-28,Paid Search,Delivered,Pune
500571,11068,2025-07-04,Social,Delivered,Pune
500572,11505,2024-02-19,Social,Delivered,Gurugram
500573,13734,2024-05-03,Social,Delivered,Ahmedabad
500574,11061,2024-08-11,Paid Search,Delivered,Chandigarh
500575,10496,2025-08-12,Organic,Delivered,Kolkata
500576,13141,2025-08-14,Direct,Delivered,Patna
500577,10116,2025-06-02,Email,Delivered,Chennai
500578,12171,2025-05-01,Organic,Delivered,Ahmedabad
500579,12848,2024-01-20,Direct,Delivered,Bhopal
500580,10323,2024-06-23,Paid Search,Delivered,Chandigarh
500581,13267,2025-11-04,Affiliate,Delivered,Kolkata
500582,14112,2025-06-09,Organic,Delivered,Gurugram
500583,14868,2024-06-25,Direct,Delivered,Jaipur
500584,11331,2025-06-01,Organic,Delivered,Pune
500585,11636,2025-06-13,Direct,Delivered,Pune
500586,13092,2025-06-27,Email,Delivered,Indore
500587,12997,2025-12-17,Organic,Delivered,Indore
500588,13047,2025-01-30,Organic,Delivered,Patna
500589,11574,2024-02-13,Direct,Delivered,Ahmedabad
500590,10281,2025-08-21,Organic,Delivered,Noida
500591,10125,2024-01-11,Organic,Delivered,Mumbai
500592,14987,2025-04-13,Email,Delivered,Indore
500593,12032,2025-08-05,Organic,Delivered,Hyderabad
500594,12239,2024-04-01,Social,Delivered,Ghaziabad
500595,13131,2025-08-05,Social,Delivered,Bhopal
500596,11027,2025-08-15,Organic,Delivered,Indore
500597,11910,2025-04-22,Paid Search,Delivered,Indore
500598,12184,2024-08-24,Organic,Delivered,Ghaziabad
500599,10475,2024-05-27,Direct,Delivered,Kochi
500600,13016,2025-05-30,Organic,Delivered,Gurugram
500601,10969,2024-04-24,Email,Delivered,Ghaziabad
500602,10016,2025-05-08,Email,Delivered,Delhi
500603,13105,2024-05-03,Affiliate,Delivered,Ghaziabad
500604,11501,2024-09-02,Paid Search,Delivered,Mumbai
500605,13590,2025-01-05,Organic,Delivered,Ahmedabad
500606,12682,2024-04-28,Social,Delivered,Ahmedabad
500607,10146,2025-08-03,Email,Delivered,Ahmedabad
500608,13473,2025-05-23,Affiliate,Delivered,Indore
500609,10204,2024-01-12,Organic,Delivered,Gurugram
500610,11567,2025-09-12,Affiliate,Delivered,Mumbai
500611,13431,2025-06-08,Organic,Delivered,Kolkata
500612,12020,2025-09-04,Social,Delivered,Delhi
500613,11925,2025-03-15,Social,Delivered,Indore
500614,11107,2025-04-02,Organic,Delivered,Hyderabad
500615,12220,2024-10-07,Direct,Delivered,Ahmedabad
500616,11466,2024-06-15,Email,Delivered,Bhopal
500617,14731,2024-06-21,Organic,Delivered,Chandigarh
500618,13437,2024-08-19,Organic,Delivered,Bhopal
500619,14545,2024-07-31,Affiliate,Delivered,Kolkata
500620,11687,2025-07-05,Direct,Delivered,Pune
500621,14751,2025-01-18,Organic,Delivered,Jaipur
500622,11399,2024-10-27,Paid Search,Delivered,Gurugram
500623,11546,2025-06-14,Email,Delivered,Bhopal
500624,11493,2025-06-19,Paid Search,Delivered,Gurugram
500625,12948,2025-11-14,Paid Search,Delivered,Patna
500626,13064,2024-08-14,Paid Search,Delivered,Delhi
500627,10325,2024-06-26,Social,Delivered,Bhopal
500628,12805,2024-01-05,Organic,Delivered,Kolkata
500629,14765,2024-04-26,Paid Search,Delivered,Bengaluru
500630,12035,2025-03-17,Organic,Delivered,Bengaluru
500631,13499,2025-08-14,Organic,Delivered,Ahmedabad
500632,13162,2025-03-15,Direct,Delivered,Kolkata
500633,14900,2025-12-25,Organic,Delivered,Mumbai
500634,13214,2025-04-03,Organic,Delivered,Chennai
500635,12355,2025-10-07,Direct,Delivered,Jaipur
500636,10066,2024-07-15,Direct,Delivered,Mumbai
500637,14020,2024-08-24,Direct,Delivered,Pune
500638,11696,2025-08-15,Organic,Delivered,Kochi
500639,14625,2025-04-28,Email,Delivered,Patna
500640,11222,2024-12-22,Email,Delivered,Lucknow
500641,12187,2025-11-29,Affiliate,Delivered,Jaipur
500642,14146,2025-07-11,Organic,Delivered,Bengaluru
500643,10759,2024-08-03,Paid Search,Cancelled,Patna
500644,11378,2025-03-22,Paid Search,Delivered,Chennai
500645,13960,2024-10-16,Email,Delivered,Hyderabad
500646,11587,2024-10-31,Paid Search,Delivered,Delhi
500647,14789,2025-08-11,Social,Delivered,Patna
500648,12689,2025-05-11,Email,Delivered,Pune
500649,14127,2024-01-10,Direct,Delivered,Ahmedabad
500650,12737,2025-02-24,Direct,Delivered,Mumbai
500651,10226,2025-04-17,Email,Delivered,Pune
500652,14055,2025-01-08,Organic,Delivered,Chennai
500653,12099,2024-08-07,Direct,Delivered,Kochi
500654,11940,2025-04-19,Organic,Delivered,Ahmedabad
500655,13682,2025-11-23,Organic,Delivered,Hyderabad
500656,11406,2024-03-03,Paid Search,Delivered,Gurugram
500657,12141,2025-03-16,Email,Delivered,Chennai
500658,13042,2025-10-27,Organic,Delivered,Indore
500659,12967,2024-10-19,Paid Search,Delivered,Patna
500660,13642,2024-09-01,Organic,Delivered,Delhi
500661,10412,2024-06-30,Email,Delivered,Jaipur
500662,14963,2024-06-13,Email,Delivered,Chennai
500663,13041,2024-10-12,Social,Delivered,Bhopal
500664,13092,2025-07-18,Paid Search,Delivered,Bengaluru
500665,14414,2024-05-12,Direct,Delivered,Ahmedabad
500666,12454,2024-06-18,Paid Search,Delivered,Kolkata
500667,10152,2025-12-31,Paid Search,Delivered,Jaipur
500668,10666,2025-12-28,Social,Delivered,Hyderabad
500669,14738,2024-06-14,Email,Delivered,Bengaluru
500670,14935,2024-11-03,Affiliate,Delivered,Chennai
500671,10420,2024-10-21,Organic,Delivered,Gurugram
500672,13425,2024-08-04,Direct,Delivered,Patna
500673,13304,2024-04-21,Social,Delivered,Kochi
500674,10826,2024-02-15,Direct,Delivered,Ghaziabad
500675,13937,2025-03-24,Social,Delivered,Delhi
500676,12299,2024-01-31,Social,Delivered,Bhopal
500677,11153,2025-03-29,Organic,Delivered,Patna
500678,12802,2024-03-10,Social,Delivered,Lucknow
500679,14526,2024-04-22,Social,Delivered,Lucknow
500680,11085,2024-01-04,Direct,Delivered,Indore
500681,13095,2024-10-17,Direct,Delivered,Kolkata
500682,13663,2024-08-27,Social,Delivered,Kolkata
500683,13127,2024-08-30,Direct,Delivered,Chandigarh
500684,13252,2024-08-14,Direct,Delivered,Chennai
500685,13629,2025-11-16,Direct,Delivered,Indore
500686,11169,2024-11-10,Paid Search,Delivered,Lucknow
500687,10509,2025-08-14,Organic,Delivered,Pune
500688,14949,2024-06-19,Direct,Delivered,Patna
500689,11599,2024-12-19,Social,Delivered,Bengaluru
500690,14744,2024-02-15,Social,Delivered,Bhopal
500691,11343,2024-07-08,Paid Search,Delivered,Lucknow
500692,11328,2024-02-22,Organic,Delivered,Chennai
500693,10125,2024-01-16,Organic,Delivered,Ghaziabad
500694,12210,2024-05-13,Paid Search,Delivered,Kochi
500695,14725,2024-04-26,Social,Delivered,Hyderabad
500696,14474,2024-08-19,Social,Delivered,Lucknow
500697,11524,2025-06-27,Social,Delivered,Gurugram
500698,12032,2024-04-18,Organic,Delivered,Ahmedabad
500699,13348,2025-03-22,Organic,Delivered,Chennai
500700,14775,2024-09-23,Social,Delivered,Pune
500701,13021,2024-10-21,Organic,Delivered,Ahmedabad
500702,11003,2025-11-05,Direct,Delivered,Ghaziabad
500703,11781,2024-12-05,Paid Search,Delivered,Noida
500704,13621,2024-07-10,Paid Search,Delivered,Noida
500705,10118,2024-06-23,Social,Delivered,Kolkata
500706,12998,2024-05-03,Email,Delivered,Indore
500707,13846,2025-08-09,Organic,Delivered,Ahmedabad
500708,11731,2025-04-30,Affiliate,Delivered,Patna
500709,12695,2024-07-14,Organic,Delivered,Pune
500710,13589,2024-12-24,Paid Search,Delivered,Chandigarh
500711,12976,2025-01-04,Paid Search,Delivered,Noida
500712,10122,2024-02-04,Social,Delivered,Hyderabad
500713,12928,2025-10-26,Email,Delivered,Mumbai
500714,11155,2025-07-29,Affiliate,Delivered,Bengaluru
500715,13700,2025-01-26,Social,Delivered,Jaipur
500716,11307,2025-06-06,Organic,Delivered,Lucknow
500717,14891,2024-03-20,Email,Delivered,Gurugram
500718,10588,2025-12-15,Social,Delivered,Bengaluru
500719,14454,2025-04-13,Social,Delivered,Hyderabad
500720,10170,2025-11-16,Paid Search,Delivered,Ghaziabad
500721,13415,2025-09-23,Paid Search,Delivered,Noida
500722,11765,2025-03-03,Email,Delivered,Bengaluru
500723,10977,2024-07-29,Social,Delivered,Noida
500724,11092,2025-05-16,Direct,Delivered,Chennai
500725,10193,2025-01-09,Affiliate,Delivered,Pune
500726,10665,2024-10-26,Social,Delivered,Mumbai
500727,11961,2025-06-04,Organic,Delivered,Mumbai
500728,10787,2025-10-11,Organic,Delivered,Bhopal
500729,14841,2024-05-05,Organic,Delivered,Kochi
500730,14132,2025-02-08,Paid Search,Delivered,Noida
500731,12362,2025-07-23,Organic,Delivered,Mumbai
500732,10475,2024-08-25,Email,Delivered,Kolkata
500733,14931,2024-09-06,Paid Search,Delivered,Kolkata
500734,13625,2024-01-07,Organic,Delivered,Ahmedabad
500735,10917,2024-08-24,Paid Search,Delivered,Hyderabad
500736,10270,2025-03-04,Affiliate,Delivered,Bengaluru
500737,13099,2025-12-11,Paid Search,Delivered,Patna
500738,10204,2025-01-19,Direct,Delivered,Bhopal
500739,13072,2024-07-31,Direct,Delivered,Delhi
500740,12212,2025-08-16,Direct,Delivered,Pune
500741,14403,2024-05-17,Email,Delivered,Bengaluru
500742,11910,2024-05-16,Affiliate,Delivered,Mumbai
500743,12240,2025-01-16,Paid Search,Delivered,Ghaziabad
500744,12729,2025-08-19,Email,Delivered,Kolkata
500745,14916,2024-06-04,Organic,Delivered,Lucknow
500746,13514,2024-01-12,Organic,Delivered,Chennai
500747,13347,2025-06-12,Direct,Delivered,Gurugram
500748,11550,2025-03-05,Social,Delivered,Ahmedabad
500749,12417,2025-05-16,Organic,Delivered,Bengaluru
500750,10973,2024-10-17,Organic,Delivered,Bhopal
500751,11959,2024-03-27,Social,Delivered,Pune
500752,14111,2024-08-30,Direct,Delivered,Chandigarh
500753,10498,2024-12-09,Direct,Delivered,Gurugram
500754,10827,2024-11-12,Organic,Delivered,Chennai
500755,12930,2025-10-11,Organic,Delivered,Chennai
500756,13993,2024-06-12,Organic,Delivered,Pune
500757,14876,2024-08-15,Email,Delivered,Patna
500758,12936,2024-05-14,Social,Cancelled,Ahmedabad
500759,13285,2025-02-21,Affiliate,Delivered,Chandigarh
500760,11447,2025-08-11,Social,Delivered,Bengaluru
500761,12050,2025-10-07,Organic,Delivered,Mumbai
500762,11572,2024-06-15,Paid Search,Delivered,Pune
500763,10546,2024-11-10,Paid Search,Delivered,Hyderabad
500764,11854,2025-06-22,Email,Delivered,Pune
500765,11088,2024-02-03,Social,Delivered,Pune
500766,12956,2025-06-04,Direct,Delivered,Hyderabad
500767,13769,2024-04-08,Organic,Delivered,Kochi
500768,14899,2024-01-25,Direct,Delivered,Chennai
500769,14401,2024-03-23,Organic,Delivered,Delhi
500770,11592,2025-10-06,Paid Search,Delivered,Ahmedabad
500771,14693,2025-05-12,Organic,Delivered,Chandigarh
500772,14710,2025-07-31,Paid Search,Delivered,Bhopal
500773,12518,2025-05-19,Organic,Delivered,Kolkata
500774,11026,2025-08-04,Organic,Delivered,Gurugram
500775,13888,2024-12-28,Social,Delivered,Bengaluru
500776,10565,2025-08-14,Affiliate,Delivered,Mumbai
500777,11806,2024-02-11,Affiliate,Delivered,Chandigarh
500778,12661,2025-03-01,Affiliate,Delivered,Lucknow
500779,14319,2025-07-05,Affiliate,Delivered,Delhi
500780,14883,2025-12-27,Direct,Cancelled,Chennai
500781,14090,2024-09-19,Organic,Delivered,Ahmedabad
500782,12425,2024-05-10,Direct,Delivered,Delhi
500783,10425,2025-06-10,Paid Search,Delivered,Pune
500784,14000,2024-02-22,Social,Delivered,Noida
500785,14284,2025-07-21,Social,Delivered,Delhi
500786,12363,2025-05-29,Organic,Delivered,Hyderabad
500787,12771,2025-05-20,Organic,Delivered,Noida
500788,14251,2024-08-02,Paid Search,Delivered,Ghaziabad
500789,10661,2024-03-28,Affiliate,Delivered,Ghaziabad
500790,14064,2025-03-20,Direct,Delivered,Chennai
500791,12564,2024-09-22,Organic,Delivered,Bengaluru
500792,13431,2024-10-13,Paid Search,Delivered,Chennai
500793,10953,2024-05-17,Social,Delivered,Noida
500794,13078,2024-08-31,Paid Search,Delivered,Noida
500795,11342,2025-08-31,Paid Search,Delivered,Kochi
500796,12591,2025-10-14,Paid Search,Delivered,Noida
500797,12625,2024-09-12,Email,Delivered,Indore
500798,14784,2024-04-13,Organic,Delivered,Bhopal
500799,13351,2024-01-25,Organic,Delivered,Ahmedabad
500800,12787,2024-05-18,Organic,Delivered,Hyderabad
500801,12010,2024-01-08,Social,Delivered,Hyderabad
500802,11686,2025-05-03,Paid Search,Delivered,Kochi
500803,13262,2025-04-14,Social,Delivered,Chennai
500804,14412,2025-07-26,Direct,Delivered,Kolkata
500805,12863,2024-08-31,Paid Search,Delivered,Kolkata
500806,13301,2025-08-31,Organic,Delivered,Kochi
500807,11640,2024-05-04,Organic,Delivered,Bengaluru
500808,12791,2024-06-17,Direct,Delivered,Bengaluru
500809,12860,2025-10-31,Social,Delivered,Ghaziabad
500810,13411,2025-10-06,Affiliate,Delivered,Kochi
500811,11582,2025-03-13,Direct,Delivered,Ghaziabad
500812,11745,2025-03-21,Direct,Delivered,Kochi
500813,11797,2025-05-27,Direct,Delivered,Lucknow
500814,12105,2025-08-24,Paid Search,Delivered,Pune
500815,11461,2024-06-18,Social,Delivered,Hyderabad
500816,10978,2024-02-20,Direct,Delivered,Hyderabad
500817,12502,2024-05-15,Email,Delivered,Indore
500818,14276,2024-09-17,Affiliate,Delivered,Noida
500819,10159,2024-06-21,Direct,Delivered,Bhopal
500820,13328,2025-01-18,Email,Delivered,Bengaluru
500821,14083,2024-04-10,Email,Delivered,Hyderabad
500822,14122,2025-02-25,Social,Delivered,Pune
500823,14264,2025-06-03,Paid Search,Delivered,Gurugram
500824,11587,2024-03-13,Paid Search,Cancelled,Kochi
500825,10505,2024-07-28,Email,Delivered,Ghaziabad
500826,14978,2025-01-28,Direct,Delivered,Chandigarh
500827,13500,2024-02-18,Direct,Delivered,Bhopal
500828,11787,2025-05-01,Organic,Delivered,Indore
500829,14261,2025-07-04,Direct,Delivered,Pune
500830,11769,2024-09-21,Organic,Delivered,Bhopal
500831,13747,2024-01-07,Social,Delivered,Patna
500832,14804,2025-01-01,Direct,Delivered,Gurugram
500833,13840,2025-09-27,Direct,Delivered,Bengaluru
500834,13276,2024-08-01,Social,Delivered,Gurugram
500835,10956,2025-09-12,Email,Delivered,Lucknow
500836,14668,2025-09-28,Paid Search,Delivered,Chandigarh
500837,12129,2024-07-24,Email,Delivered,Delhi
500838,13116,2025-03-14,Paid Search,Delivered,Ahmedabad
500839,13060,2024-01-31,Organic,Delivered,Lucknow
500840,11233,2025-02-06,Direct,Delivered,Mumbai
500841,13016,2025-10-04,Organic,Delivered,Lucknow
500842,11954,2025-11-21,Email,Delivered,Noida
500843,11748,2024-05-25,Paid Search,Delivered,Noida
500844,14295,2025-05-01,Organic,Delivered,Indore
500845,13610,2024-02-18,Organic,Delivered,Ahmedabad
500846,12448,2024-07-23,Organic,Delivered,Chennai
500847,10096,2025-09-02,Organic,Delivered,Bengaluru
500848,13545,2025-04-14,Email,Delivered,Hyderabad
500849,13691,2024-10-13,Social,Delivered,Kolkata
500850,10833,2025-12-03,Paid Search,Delivered,Kochi
500851,13785,2025-07-08,Direct,Cancelled,Chandigarh
500852,11999,2024-01-18,Affiliate,Delivered,Bengaluru
500853,13664,2024-02-28,Email,Delivered,Ghaziabad
500854,14198,2025-04-03,Social,Delivered,Lucknow
500855,13502,2025-10-02,Email,Delivered,Hyderabad
500856,14706,2024-04-24,Organic,Delivered,Chandigarh
500857,10382,2025-01-28,Paid Search,Delivered,Delhi
500858,11622,2025-08-19,Paid Search,Delivered,Mumbai
500859,10297,2025-09-22,Affiliate,Delivered,Ghaziabad
500860,10863,2025-04-13,Paid Search,Delivered,Noida
500861,11869,2025-12-31,Direct,Delivered,Noida
500862,10118,2025-11-15,Organic,Delivered,Gurugram
500863,11981,2025-09-01,Paid Search,Delivered,Patna
500864,10637,2025-05-04,Organic,Delivered,Delhi
500865,10567,2025-12-21,Affiliate,Delivered,Indore
500866,14179,2024-01-13,Social,Delivered,Ahmedabad
500867,13721,2024-03-06,Email,Delivered,Chennai
500868,12279,2025-01-08,Social,Delivered,Jaipur
500869,12837,2025-05-05,Organic,Delivered,Lucknow
500870,11459,2025-10-22,Affiliate,Delivered,Noida
500871,12429,2025-05-10,Affiliate,Delivered,Chennai
500872,13879,2024-06-18,Social,Delivered,Delhi
500873,12608,2025-10-26,Paid Search,Delivered,Gurugram
500874,13968,2024-03-01,Email,Delivered,Patna
500875,12424,2024-03-10,Email,Delivered,Patna
500876,11811,2025-06-10,Direct,Delivered,Bhopal
500877,14475,2025-12-05,Organic,Delivered,Hyderabad
500878,14507,2025-01-02,Direct,Delivered,Bhopal
500879,11144,2024-04-08,Direct,Delivered,Ghaziabad
500880,12316,2024-02-04,Paid Search,Delivered,Lucknow
500881,13863,2025-12-17,Email,Delivered,Pune
500882,11307,2024-07-23,Paid Search,Delivered,Indore
500883,13745,2025-04-12,Paid Search,Delivered,Bengaluru
500884,14499,2024-08-26,Email,Delivered,Indore
500885,11180,2024-06-05,Organic,Delivered,Patna
500886,10765,2025-05-03,Organic,Delivered,Kochi
500887,14724,2025-06-24,Email,Delivered,Bhopal
500888,14980,2024-12-10,Direct,Delivered,Indore
500889,14293,2025-01-05,Organic,Delivered,Chandigarh
500890,13067,2024-12-22,Organic,Delivered,Bengaluru
500891,10428,2025-03-08,Organic,Delivered,Pune
500892,14577,2025-08-12,Organic,Delivered,Bengaluru
500893,10995,2025-06-03,Direct,Delivered,Kolkata
500894,10895,2024-07-22,Social,Delivered,Lucknow
500895,13586,2024-06-29,Email,Delivered,Bhopal
500896,11946,2025-05-06,Paid Search,Delivered,Gurugram
